barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-7010-10A-01D-2023-01	1	51598	16717519	8720	-0.0262
TCGA-DU-7010-10A-01D-2023-01	1	16718622	16878321	46	0.2567
TCGA-DU-7010-10A-01D-2023-01	1	16878363	16918164	33	-0.0811
TCGA-DU-7010-10A-01D-2023-01	1	16918348	17063449	29	0.1953
TCGA-DU-7010-10A-01D-2023-01	1	17067742	17134834	61	-0.4512
TCGA-DU-7010-10A-01D-2023-01	1	17148828	22173785	3344	-0.015
TCGA-DU-7010-10A-01D-2023-01	1	22174063	22195744	8	-0.6104
TCGA-DU-7010-10A-01D-2023-01	1	22197292	22210712	6	-1.0052
TCGA-DU-7010-10A-01D-2023-01	1	22214976	25455928	1913	-0.011
TCGA-DU-7010-10A-01D-2023-01	1	25465715	25519533	27	-1.7528
TCGA-DU-7010-10A-01D-2023-01	1	25519573	34864261	4972	-0.0151
TCGA-DU-7010-10A-01D-2023-01	1	34875241	34877078	20	-0.7084
TCGA-DU-7010-10A-01D-2023-01	1	34886855	72535958	23784	-3e-04
TCGA-DU-7010-10A-01D-2023-01	1	72541006	72583736	48	-1.1799
TCGA-DU-7010-10A-01D-2023-01	1	72584492	103965310	20101	0.0033
TCGA-DU-7010-10A-01D-2023-01	1	103979561	104027091	12	0.4898
TCGA-DU-7010-10A-01D-2023-01	1	104041212	105822727	939	0.0141
TCGA-DU-7010-10A-01D-2023-01	1	105822742	105823898	11	0.8552
TCGA-DU-7010-10A-01D-2023-01	1	105825578	110025907	2655	0.0025
TCGA-DU-7010-10A-01D-2023-01	1	110025950	110046521	32	-0.5246
TCGA-DU-7010-10A-01D-2023-01	1	110047649	111144013	812	-0.0039
TCGA-DU-7010-10A-01D-2023-01	1	111144051	111172020	20	-0.3009
TCGA-DU-7010-10A-01D-2023-01	1	111172053	111177743	7	0.1033
TCGA-DU-7010-10A-01D-2023-01	1	111178891	111189749	39	-0.7136
TCGA-DU-7010-10A-01D-2023-01	1	111193590	112491734	1076	0.0031
TCGA-DU-7010-10A-01D-2023-01	1	112491771	112498913	27	-0.487
TCGA-DU-7010-10A-01D-2023-01	1	112507479	147291426	6378	1e-04
TCGA-DU-7010-10A-01D-2023-01	1	147291432	147469502	83	0.5998
TCGA-DU-7010-10A-01D-2023-01	1	147469955	147703466	82	0.3897
TCGA-DU-7010-10A-01D-2023-01	1	147788464	147845346	7	-1.2819
TCGA-DU-7010-10A-01D-2023-01	1	147884075	151028632	1698	-0.0043
TCGA-DU-7010-10A-01D-2023-01	1	151028670	151035324	33	0.5995
TCGA-DU-7010-10A-01D-2023-01	1	151040529	157119577	3619	-0.0113
TCGA-DU-7010-10A-01D-2023-01	1	157121392	157135125	4	-1.008
TCGA-DU-7010-10A-01D-2023-01	1	157141442	159619987	1591	0.0066
TCGA-DU-7010-10A-01D-2023-01	1	159621631	159621693	2	-1.6889
TCGA-DU-7010-10A-01D-2023-01	1	159622258	167483561	6123	-0.0013
