barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-7302-10A-01D-2085-01	1	51598	219482	23	-0.6437
TCGA-DU-7302-10A-01D-2085-01	1	219540	72541504	42951	0.0015
TCGA-DU-7302-10A-01D-2085-01	1	72541524	72583736	45	-1.7202
TCGA-DU-7302-10A-01D-2085-01	1	72584492	103965310	20100	0.0015
TCGA-DU-7302-10A-01D-2085-01	1	103979561	104062729	24	0.8116
TCGA-DU-7302-10A-01D-2085-01	1	104069745	110020531	3587	-7e-04
TCGA-DU-7302-10A-01D-2085-01	1	110021609	110047649	39	-0.5272
TCGA-DU-7302-10A-01D-2085-01	1	110047653	112491849	1955	-0.002
TCGA-DU-7302-10A-01D-2085-01	1	112497488	112498736	22	-0.5949
TCGA-DU-7302-10A-01D-2085-01	1	112498764	147056607	6369	-0.0025
TCGA-DU-7302-10A-01D-2085-01	1	147125069	147291432	18	-0.8308
TCGA-DU-7302-10A-01D-2085-01	1	147303148	147557399	138	-2.0827
TCGA-DU-7302-10A-01D-2085-01	1	147558223	147703466	25	-0.6768
TCGA-DU-7302-10A-01D-2085-01	1	147788464	150822151	1497	-0.0126
TCGA-DU-7302-10A-01D-2085-01	1	150822330	150853200	33	-0.3773
TCGA-DU-7302-10A-01D-2085-01	1	150853218	164991858	9669	-0.0029
TCGA-DU-7302-10A-01D-2085-01	1	164992132	165001328	10	-1.1319
TCGA-DU-7302-10A-01D-2085-01	1	165004838	167483561	1874	-0.0025
TCGA-DU-7302-10A-01D-2085-01	1	167500598	167508390	7	1.003
TCGA-DU-7302-10A-01D-2085-01	1	167509025	194981496	18208	0.0087
TCGA-DU-7302-10A-01D-2085-01	1	194994473	195005259	6	-1.56
TCGA-DU-7302-10A-01D-2085-01	1	195005391	195057666	64	-0.3257
TCGA-DU-7302-10A-01D-2085-01	1	195065188	246776293	35815	0.0062
TCGA-DU-7302-10A-01D-2085-01	1	246780491	246875732	41	-0.6281
TCGA-DU-7302-10A-01D-2085-01	1	246875992	247191011	141	0.0511
TCGA-DU-7302-10A-01D-2085-01	10	62809	17863977	14880	0.0035
TCGA-DU-7302-10A-01D-2085-01	10	17876598	17989863	8	-1.2766
TCGA-DU-7302-10A-01D-2085-01	10	18011822	24415269	4361	0.0033
TCGA-DU-7302-10A-01D-2085-01	10	24417680	24418060	11	-2.3083
TCGA-DU-7302-10A-01D-2085-01	10	24418914	48391956	12990	-0.005
TCGA-DU-7302-10A-01D-2085-01	10	48457816	48460633	2	3.3251
TCGA-DU-7302-10A-01D-2085-01	10	48503408	56350283	5129	0.0038
TCGA-DU-7302-10A-01D-2085-01	10	56353096	56354043	2	-2.7143
TCGA-DU-7302-10A-01D-2085-01	10	56357300	59442553	2223	0.018
TCGA-DU-7302-10A-01D-2085-01	10	59444770	59444794	2	-2.2369
TCGA-DU-7302-10A-01D-2085-01	10	59445038	66976282	5148	0.003
TCGA-DU-7302-10A-01D-2085-01	10	66977929	66984452	28	0.7827
TCGA-DU-7302-10A-01D-2085-01	10	66992801	77922857	6805	-6e-04
TCGA-DU-7302-10A-01D-2085-01	10	77927067	77927616	2	1.7826
TCGA-DU-7302-10A-01D-2085-01	10	77931273	89019223	7673	0.0046
TCGA-DU-7302-10A-01D-2085-01	10	89028321	89059776	3	2.5846
TCGA-DU-7302-10A-01D-2085-01	10	89060725	124324003	23912	0.006
TCGA-DU-7302-10A-01D-2085-01	10	124331524	124341003	8	-1.1791
TCGA-DU-7302-10A-01D-2085-01	10	124346802	135356694	7919	0.0032
TCGA-DU-7302-10A-01D-2085-01	11	188510	55118007	34669	0.0021
TCGA-DU-7302-10A-01D-2085-01	11	55119916	55210152	61	0.4754
TCGA-DU-7302-10A-01D-2085-01	11	55217259	110237807	34658	0.0034
TCGA-DU-7302-10A-01D-2085-01	11	110239279	110244416	2	-1.9032
TCGA-DU-7302-10A-01D-2085-01	11	110244602	134449982	17766	0.0017
TCGA-DU-7302-10A-01D-2085-01	12	20703	808590	485	-0.0052
TCGA-DU-7302-10A-01D-2085-01	12	809563	909027	64	0.5388
