barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7860-01A-11D-2391-01	1	51598	16703170	8694	-1e-04
TCGA-HT-7860-01A-11D-2391-01	1	16703407	16885372	64	0.3111
TCGA-HT-7860-01A-11D-2391-01	1	16888764	32510108	8920	0.0125
TCGA-HT-7860-01A-11D-2391-01	1	32515066	33337268	329	-0.5612
TCGA-HT-7860-01A-11D-2391-01	1	33337509	34810883	1049	-2.2258
TCGA-HT-7860-01A-11D-2391-01	1	34814874	39795364	2703	-0.6264
TCGA-HT-7860-01A-11D-2391-01	1	39797667	39798560	2	-3.2923
TCGA-HT-7860-01A-11D-2391-01	1	39800051	39997782	102	-0.6576
TCGA-HT-7860-01A-11D-2391-01	1	39997829	48337319	4785	0.0172
TCGA-HT-7860-01A-11D-2391-01	1	48338961	54158859	3042	-0.6164
TCGA-HT-7860-01A-11D-2391-01	1	54164890	72522941	13047	0.0066
TCGA-HT-7860-01A-11D-2391-01	1	72528701	72589609	61	0.4938
TCGA-HT-7860-01A-11D-2391-01	1	72591187	73256760	420	-0.0101
TCGA-HT-7860-01A-11D-2391-01	1	73257373	74832901	905	-0.6328
TCGA-HT-7860-01A-11D-2391-01	1	74835121	86934225	7989	0.0079
TCGA-HT-7860-01A-11D-2391-01	1	86935821	86938181	3	-1.5547
TCGA-HT-7860-01A-11D-2391-01	1	86944315	102480464	9909	3e-04
TCGA-HT-7860-01A-11D-2391-01	1	102481105	102483337	3	-1.8281
TCGA-HT-7860-01A-11D-2391-01	1	102490624	103904580	682	-0.0211
TCGA-HT-7860-01A-11D-2391-01	1	103904753	103959832	25	0.4667
TCGA-HT-7860-01A-11D-2391-01	1	103960870	105814899	939	-0.0195
TCGA-HT-7860-01A-11D-2391-01	1	105820728	105823898	17	-1.6379
TCGA-HT-7860-01A-11D-2391-01	1	105825578	107455743	1072	-0.0139
TCGA-HT-7860-01A-11D-2391-01	1	107457125	107462461	8	-1.2523
TCGA-HT-7860-01A-11D-2391-01	1	107463129	108618702	867	6e-04
TCGA-HT-7860-01A-11D-2391-01	1	108630480	108651174	4	-0.8372
TCGA-HT-7860-01A-11D-2391-01	1	108654793	108712268	49	0.0331
TCGA-HT-7860-01A-11D-2391-01	1	108729983	108787720	11	-0.6835
TCGA-HT-7860-01A-11D-2391-01	1	108815431	110029038	640	-0.0249
TCGA-HT-7860-01A-11D-2391-01	1	110034497	110044476	18	-1.0451
TCGA-HT-7860-01A-11D-2391-01	1	110046521	143553915	7176	0.009
TCGA-HT-7860-01A-11D-2391-01	1	143560896	143560909	3	1.9682
TCGA-HT-7860-01A-11D-2391-01	1	143576984	147509287	1237	0.0357
TCGA-HT-7860-01A-11D-2391-01	1	147509349	147540169	24	0.48
TCGA-HT-7860-01A-11D-2391-01	1	147541278	150822330	1515	-0.0097
TCGA-HT-7860-01A-11D-2391-01	1	150822391	150852862	30	3.331
TCGA-HT-7860-01A-11D-2391-01	1	150852902	150853218	4	0.9141
TCGA-HT-7860-01A-11D-2391-01	1	150857118	151026302	170	0.0075
TCGA-HT-7860-01A-11D-2391-01	1	151028547	151035324	37	0.3599
TCGA-HT-7860-01A-11D-2391-01	1	151040529	194998233	29335	-1e-04
TCGA-HT-7860-01A-11D-2391-01	1	194998709	195037903	44	-0.301
TCGA-HT-7860-01A-11D-2391-01	1	195050249	246409460	35397	-0.0091
TCGA-HT-7860-01A-11D-2391-01	1	246409570	246431969	14	-0.6704
TCGA-HT-7860-01A-11D-2391-01	1	246432575	247191011	364	0.017
TCGA-HT-7860-01A-11D-2391-01	10	62809	109692273	71732	-0.6258
TCGA-HT-7860-01A-11D-2391-01	10	109693312	109701945	7	-3.4729
TCGA-HT-7860-01A-11D-2391-01	10	109702106	135356694	18358	-0.6336
TCGA-HT-7860-01A-11D-2391-01	11	188510	5744668	3292	0.0129
TCGA-HT-7860-01A-11D-2391-01	11	5746177	5766037	32	-0.4957
TCGA-HT-7860-01A-11D-2391-01	11	5768936	39820483	24433	0.0029
TCGA-HT-7860-01A-11D-2391-01	11	39820928	39821602	3	-1.5058
TCGA-HT-7860-01A-11D-2391-01	11	39821632	71481802	15220	0.0032
