barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7611-01A-11D-2391-01	1	3208470	16278198	7073	0.024
TCGA-HT-7611-01A-11D-2391-01	1	16279907	16281391	2	-1.6777
TCGA-HT-7611-01A-11D-2391-01	1	16285852	76300262	34175	0.0216
TCGA-HT-7611-01A-11D-2391-01	1	76301828	76301923	2	-1.662
TCGA-HT-7611-01A-11D-2391-01	1	76302897	84481190	4857	0.0284
TCGA-HT-7611-01A-11D-2391-01	1	84481312	84486434	2	-2.2751
TCGA-HT-7611-01A-11D-2391-01	1	84490242	210181692	59567	0.0203
TCGA-HT-7611-01A-11D-2391-01	1	210183225	210185361	2	-1.7169
TCGA-HT-7611-01A-11D-2391-01	1	210185718	245880329	22748	0.0177
TCGA-HT-7611-01A-11D-2391-01	10	405240	118121023	69594	0.0702
TCGA-HT-7611-01A-11D-2391-01	10	118121372	118131425	4	-1.1428
TCGA-HT-7611-01A-11D-2391-01	10	118140049	135075077	10882	0.0187
TCGA-HT-7611-01A-11D-2391-01	11	446120	4965741	1919	-0.0282
TCGA-HT-7611-01A-11D-2391-01	11	4965761	4966139	2	-1.3497
TCGA-HT-7611-01A-11D-2391-01	11	4967763	16582287	7929	-0.0194
TCGA-HT-7611-01A-11D-2391-01	11	16593899	16594618	6	-2.3825
TCGA-HT-7611-01A-11D-2391-01	11	16602664	34311489	11575	0.0262
TCGA-HT-7611-01A-11D-2391-01	11	34312744	34320709	12	-0.9623
TCGA-HT-7611-01A-11D-2391-01	11	34326514	133647740	55424	0.0251
TCGA-HT-7611-01A-11D-2391-01	12	760163	24285021	13642	0.0251
TCGA-HT-7611-01A-11D-2391-01	12	24286469	24286539	3	-1.2975
TCGA-HT-7611-01A-11D-2391-01	12	24288211	53831273	14572	0.0109
TCGA-HT-7611-01A-11D-2391-01	12	53838652	53841880	2	-1.3543
TCGA-HT-7611-01A-11D-2391-01	12	53848880	63990911	5763	5e-04
TCGA-HT-7611-01A-11D-2391-01	12	63993426	63994125	4	-1.0526
TCGA-HT-7611-01A-11D-2391-01	12	63998002	91535538	16540	0.0019
TCGA-HT-7611-01A-11D-2391-01	12	91535842	95329431	2467	-0.3917
TCGA-HT-7611-01A-11D-2391-01	12	95330997	98282633	2043	9e-04
TCGA-HT-7611-01A-11D-2391-01	12	98283268	99422199	506	-0.3874
TCGA-HT-7611-01A-11D-2391-01	12	99422778	101538831	1326	-0.0012
TCGA-HT-7611-01A-11D-2391-01	12	101541791	101603562	32	-0.3648
TCGA-HT-7611-01A-11D-2391-01	12	101606994	103015846	984	0.0118
TCGA-HT-7611-01A-11D-2391-01	12	103020041	120627802	10680	-0.3828
TCGA-HT-7611-01A-11D-2391-01	12	120633110	131671419	4997	-0.6712
TCGA-HT-7611-01A-11D-2391-01	13	18348806	22652458	2159	-0.2491
TCGA-HT-7611-01A-11D-2391-01	13	22653127	22653788	4	-1.1108
TCGA-HT-7611-01A-11D-2391-01	13	22656237	28919465	3980	-0.274
TCGA-HT-7611-01A-11D-2391-01	13	28921257	34956111	3983	0.2885
TCGA-HT-7611-01A-11D-2391-01	13	34956611	34956865	2	-1.0148
TCGA-HT-7611-01A-11D-2391-01	13	34960143	48466456	8964	0.3184
TCGA-HT-7611-01A-11D-2391-01	13	48468631	48554911	33	-0.5337
TCGA-HT-7611-01A-11D-2391-01	13	48562590	48724806	68	0.3278
TCGA-HT-7611-01A-11D-2391-01	13	48726037	48765546	17	-0.6483
TCGA-HT-7611-01A-11D-2391-01	13	48767446	48797369	18	0.2087
TCGA-HT-7611-01A-11D-2391-01	13	48801335	53758295	1985	-0.6806
TCGA-HT-7611-01A-11D-2391-01	13	53770926	53864059	50	0.1725
TCGA-HT-7611-01A-11D-2391-01	13	53866259	54021799	114	-0.6822
TCGA-HT-7611-01A-11D-2391-01	13	54023480	54033749	7	0.1066
TCGA-HT-7611-01A-11D-2391-01	13	54382143	55332921	454	-0.6446
TCGA-HT-7611-01A-11D-2391-01	13	55341911	55403035	30	0.1511
TCGA-HT-7611-01A-11D-2391-01	13	55407170	56529146	506	-0.6193
TCGA-HT-7611-01A-11D-2391-01	13	56533522	56558394	11	0.1665
TCGA-HT-7611-01A-11D-2391-01	13	56949242	57648190	320	-0.6478
TCGA-HT-7611-01A-11D-2391-01	13	57651626	57661006	7	0.1656
TCGA-HT-7611-01A-11D-2391-01	13	57662382	58002085	178	-0.6697
TCGA-HT-7611-01A-11D-2391-01	13	58005520	58398618	274	0.1408
TCGA-HT-7611-01A-11D-2391-01	13	58400379	106073891	28291	-0.6704
TCGA-HT-7611-01A-11D-2391-01	13	106075170	106096539	16	0.2257
TCGA-HT-7611-01A-11D-2391-01	13	106098744	106123561	20	-0.6172
TCGA-HT-7611-01A-11D-2391-01	13	106123985	106133177	7	0.1605
TCGA-HT-7611-01A-11D-2391-01	13	106140389	106183236	33	-0.6774
TCGA-HT-7611-01A-11D-2391-01	13	106189099	106199541	10	0.2093
TCGA-HT-7611-01A-11D-2391-01	13	106201518	106217863	15	-0.6877
TCGA-HT-7611-01A-11D-2391-01	13	106219987	106391314	106	0.1306
TCGA-HT-7611-01A-11D-2391-01	13	106392911	106397104	6	-0.7727
TCGA-HT-7611-01A-11D-2391-01	13	106404576	107108097	578	0.1645
TCGA-HT-7611-01A-11D-2391-01	13	107108174	107112340	5	-0.5999
TCGA-HT-7611-01A-11D-2391-01	13	107112721	107625155	394	0.1405
TCGA-HT-7611-01A-11D-2391-01	13	107633251	112462485	3184	0.3942
TCGA-HT-7611-01A-11D-2391-01	13	112465474	114005560	421	-0.7068
TCGA-HT-7611-01A-11D-2391-01	14	19571208	105059083	49245	0.0228
TCGA-HT-7611-01A-11D-2391-01	15	21238778	99701830	44334	0.015
TCGA-HT-7611-01A-11D-2391-01	16	593460	87907437	40725	0.0079
TCGA-HT-7611-01A-11D-2391-01	17	933971	78510305	36876	0.0248
TCGA-HT-7611-01A-11D-2391-01	18	319586	75210228	42443	0.023
TCGA-HT-7611-01A-11D-2391-01	19	235018	53223124	19701	0.0258
TCGA-HT-7611-01A-11D-2391-01	19	53223142	53223144	2	-1.4485
TCGA-HT-7611-01A-11D-2391-01	19	53223188	63570038	4181	0.0256
TCGA-HT-7611-01A-11D-2391-01	2	474222	242124735	130660	0.0205
TCGA-HT-7611-01A-11D-2391-01	20	403764	20336898	13334	0.0281
TCGA-HT-7611-01A-11D-2391-01	20	20338399	20339173	3	-1.2934
TCGA-HT-7611-01A-11D-2391-01	20	20340264	61690281	23800	0.0316
TCGA-HT-7611-01A-11D-2391-01	21	14269492	46503202	20466	0.0261
TCGA-HT-7611-01A-11D-2391-01	22	15803930	33330826	8305	-0.0233
TCGA-HT-7611-01A-11D-2391-01	22	33330940	47717016	8594	-0.425
TCGA-HT-7611-01A-11D-2391-01	3	2187571	39789660	22393	0.0213
TCGA-HT-7611-01A-11D-2391-01	3	39792417	39792498	2	-2.2685
TCGA-HT-7611-01A-11D-2391-01	3	39792961	41060985	763	0.0208
TCGA-HT-7611-01A-11D-2391-01	3	41068579	41120029	49	-0.9225
TCGA-HT-7611-01A-11D-2391-01	3	41122561	199023074	82646	0.0245
TCGA-HT-7611-01A-11D-2391-01	4	1043934	125678855	68684	0.0271
TCGA-HT-7611-01A-11D-2391-01	4	125679801	125682385	3	-1.3762
TCGA-HT-7611-01A-11D-2391-01	4	125682475	136086409	4907	0.027
TCGA-HT-7611-01A-11D-2391-01	4	136086544	136089958	2	-1.8959
TCGA-HT-7611-01A-11D-2391-01	4	136097879	189836143	28560	0.0183
TCGA-HT-7611-01A-11D-2391-01	5	967233	117645531	62382	0.0221
TCGA-HT-7611-01A-11D-2391-01	5	117647465	117655726	7	-0.9642
TCGA-HT-7611-01A-11D-2391-01	5	117656243	180293075	37628	0.0248
TCGA-HT-7611-01A-11D-2391-01	6	959281	2042685	837	-0.0034
TCGA-HT-7611-01A-11D-2391-01	6	2045133	2048935	3	-1.0764
TCGA-HT-7611-01A-11D-2391-01	6	2051308	28778878	17486	0.0081
TCGA-HT-7611-01A-11D-2391-01	6	28779322	28779401	2	-1.4825
TCGA-HT-7611-01A-11D-2391-01	6	28779630	170745844	77670	0.0215
TCGA-HT-7611-01A-11D-2391-01	7	671810	12105410	4880	0.0227
TCGA-HT-7611-01A-11D-2391-01	7	12112186	12112672	2	-1.5026
TCGA-HT-7611-01A-11D-2391-01	7	12115501	94418712	42833	0.0142
TCGA-HT-7611-01A-11D-2391-01	7	94424613	94431076	8	-1.1827
TCGA-HT-7611-01A-11D-2391-01	7	94431966	158077879	33188	0.0245
TCGA-HT-7611-01A-11D-2391-01	8	607667	145304484	81146	0.027
TCGA-HT-7611-01A-11D-2391-01	9	779932	25241861	15496	0.0168
TCGA-HT-7611-01A-11D-2391-01	9	25343053	25417528	48	-0.8068
TCGA-HT-7611-01A-11D-2391-01	9	25417787	37128672	6552	0.024
TCGA-HT-7611-01A-11D-2391-01	9	37131178	37131508	2	-1.4124
TCGA-HT-7611-01A-11D-2391-01	9	37139942	72680251	2934	0.0133
TCGA-HT-7611-01A-11D-2391-01	9	72681299	72681463	2	-1.8031
TCGA-HT-7611-01A-11D-2391-01	9	72681940	140058573	42646	0.0156
TCGA-HT-7611-01A-11D-2391-01	X	3167107	27629823	10741	-0.0032
TCGA-HT-7611-01A-11D-2391-01	X	27630014	27631960	3	-2.3921
TCGA-HT-7611-01A-11D-2391-01	X	27632052	41966548	6804	0.0032
