barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-8166-10A-01D-2252-01	1	3218610	247813706	129146	3e-04
TCGA-DU-8166-10A-01D-2252-01	10	415240	135225087	80871	0.0026
TCGA-DU-8166-10A-01D-2252-01	11	456120	100991584	55398	-0.001
TCGA-DU-8166-10A-01D-2252-01	11	100991599	100991615	2	-1.2608
TCGA-DU-8166-10A-01D-2252-01	11	100991643	134142530	21846	0.0038
TCGA-DU-8166-10A-01D-2252-01	12	889902	75193210	40061	0.0018
TCGA-DU-8166-10A-01D-2252-01	12	75195677	75196621	3	-1.3161
TCGA-DU-8166-10A-01D-2252-01	12	75196881	80153693	3213	-4e-04
TCGA-DU-8166-10A-01D-2252-01	12	80159035	80159080	3	1.0195
TCGA-DU-8166-10A-01D-2252-01	12	80164115	126818924	28268	0.002
TCGA-DU-8166-10A-01D-2252-01	12	126818939	126818954	2	-1.242
TCGA-DU-8166-10A-01D-2252-01	12	126819022	133161346	2393	0.0014
TCGA-DU-8166-10A-01D-2252-01	13	19450806	107382635	51901	-0.0035
TCGA-DU-8166-10A-01D-2252-01	13	107384238	107384710	2	-1.342
TCGA-DU-8166-10A-01D-2252-01	13	107385235	114987458	4748	0.0023
TCGA-DU-8166-10A-01D-2252-01	14	20501368	105988038	49452	0.0014
TCGA-DU-8166-10A-01D-2252-01	15	23687685	27022331	1929	0.0058
TCGA-DU-8166-10A-01D-2252-01	15	27032107	27032625	2	-1.3264
TCGA-DU-8166-10A-01D-2252-01	15	27033794	33617186	1893	-0.0019
TCGA-DU-8166-10A-01D-2252-01	15	33617533	33618510	2	-1.3725
TCGA-DU-8166-10A-01D-2252-01	15	33618819	101884307	40695	0.0015
TCGA-DU-8166-10A-01D-2252-01	16	653459	4133924	1144	-0.0184
TCGA-DU-8166-10A-01D-2252-01	16	4136418	4140024	3	-1.3579
TCGA-DU-8166-10A-01D-2252-01	16	4144898	66035743	25511	-0.0019
TCGA-DU-8166-10A-01D-2252-01	16	66036144	66036763	4	-0.9349
TCGA-DU-8166-10A-01D-2252-01	16	66043381	66604867	383	0.0067
TCGA-DU-8166-10A-01D-2252-01	16	66605955	66605997	2	1.1106
TCGA-DU-8166-10A-01D-2252-01	16	66606901	75225022	4098	0.0015
TCGA-DU-8166-10A-01D-2252-01	16	75227969	75227983	2	1.2012
TCGA-DU-8166-10A-01D-2252-01	16	75229629	89379936	9652	0.0025
TCGA-DU-8166-10A-01D-2252-01	17	987221	16840889	7911	-0.0015
TCGA-DU-8166-10A-01D-2252-01	17	16848920	16849479	2	-1.4768
TCGA-DU-8166-10A-01D-2252-01	17	16851138	45884405	10470	-0.003
TCGA-DU-8166-10A-01D-2252-01	17	45885315	45885756	2	-1.465
TCGA-DU-8166-10A-01D-2252-01	17	45887951	62406694	9081	5e-04
TCGA-DU-8166-10A-01D-2252-01	17	62407007	62407139	3	-1.115
TCGA-DU-8166-10A-01D-2252-01	17	62407244	71085352	5650	-0.0038
TCGA-DU-8166-10A-01D-2252-01	17	71085491	71090269	7	-0.7312
TCGA-DU-8166-10A-01D-2252-01	17	71090300	80917016	3856	-0.0123
TCGA-DU-8166-10A-01D-2252-01	18	329586	43553868	23246	0.0034
TCGA-DU-8166-10A-01D-2252-01	18	43556286	43562102	6	1.1454
TCGA-DU-8166-10A-01D-2252-01	18	43566253	59282156	10244	0.0046
TCGA-DU-8166-10A-01D-2252-01	18	59282196	59282309	2	-1.1839
TCGA-DU-8166-10A-01D-2252-01	18	59284865	73512093	6894	-0.001
TCGA-DU-8166-10A-01D-2252-01	18	73514932	73515359	4	-0.9018
TCGA-DU-8166-10A-01D-2252-01	18	73517629	77109240	2268	0.0059
