barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7609-01A-11D-2085-01	1	51598	108567878	66035	0.0184
TCGA-HT-7609-01A-11D-2085-01	1	108570825	108618702	2	-2.5048
TCGA-HT-7609-01A-11D-2085-01	1	108630480	110034497	706	0.0206
TCGA-HT-7609-01A-11D-2085-01	1	110034560	110035933	8	-0.9761
TCGA-HT-7609-01A-11D-2085-01	1	110036078	111177743	848	0.0213
TCGA-HT-7609-01A-11D-2085-01	1	111178891	111189749	39	-0.7349
TCGA-HT-7609-01A-11D-2085-01	1	111193590	112491849	1077	0.0282
TCGA-HT-7609-01A-11D-2085-01	1	112497488	112498764	23	-0.4348
TCGA-HT-7609-01A-11D-2085-01	1	112498899	143560901	5253	0.0189
TCGA-HT-7609-01A-11D-2085-01	1	143560909	143579717	3	1.5677
TCGA-HT-7609-01A-11D-2085-01	1	143580441	143968539	198	0.1032
TCGA-HT-7609-01A-11D-2085-01	1	143968791	143987628	4	1.1777
TCGA-HT-7609-01A-11D-2085-01	1	143987827	150822151	2590	0.0423
TCGA-HT-7609-01A-11D-2085-01	1	150822330	150846245	26	-0.626
TCGA-HT-7609-01A-11D-2085-01	1	150846449	151026302	179	-0.016
TCGA-HT-7609-01A-11D-2085-01	1	151028547	151035324	37	-1.5518
TCGA-HT-7609-01A-11D-2085-01	1	151040529	167483561	11343	-0.0126
TCGA-HT-7609-01A-11D-2085-01	1	167500598	167508390	7	-3.8308
TCGA-HT-7609-01A-11D-2085-01	1	167509025	194964937	18186	-0.0127
TCGA-HT-7609-01A-11D-2085-01	1	194971620	195082414	112	-0.2356
TCGA-HT-7609-01A-11D-2085-01	1	195083353	208137685	8824	-0.0152
TCGA-HT-7609-01A-11D-2085-01	1	208148236	208150607	3	1.222
TCGA-HT-7609-01A-11D-2085-01	1	208153175	220433291	8618	-0.0191
TCGA-HT-7609-01A-11D-2085-01	1	220441457	220443627	2	-3.3449
TCGA-HT-7609-01A-11D-2085-01	1	220448757	221083029	335	-0.0226
TCGA-HT-7609-01A-11D-2085-01	1	221083948	221090392	6	-0.7764
TCGA-HT-7609-01A-11D-2085-01	1	221093340	246819839	18001	-0.0104
TCGA-HT-7609-01A-11D-2085-01	1	246819987	246861912	26	-0.7308
TCGA-HT-7609-01A-11D-2085-01	1	246862475	247191011	147	0.0385
TCGA-HT-7609-01A-11D-2085-01	10	62809	13089606	10932	0.0204
TCGA-HT-7609-01A-11D-2085-01	10	13089662	13090176	7	-0.6698
TCGA-HT-7609-01A-11D-2085-01	10	13090434	18161039	3954	0.0335
