barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-7290-01A-11D-2023-01	1	3208470	3358003	91	0.4022
TCGA-DU-7290-01A-11D-2023-01	1	3367203	9405975	3610	-0.5225
TCGA-DU-7290-01A-11D-2023-01	1	9411686	9432408	17	0.1308
TCGA-DU-7290-01A-11D-2023-01	1	9443623	10185132	266	-0.5212
TCGA-DU-7290-01A-11D-2023-01	1	10185734	20193605	5380	0.0864
TCGA-DU-7290-01A-11D-2023-01	1	20199598	21061185	561	-0.5211
TCGA-DU-7290-01A-11D-2023-01	1	21067459	21534395	203	-1.4275
TCGA-DU-7290-01A-11D-2023-01	1	21537062	21542388	5	-5.3931
TCGA-DU-7290-01A-11D-2023-01	1	21542646	21670479	15	-1.454
TCGA-DU-7290-01A-11D-2023-01	1	21676684	22568653	459	-0.0675
TCGA-DU-7290-01A-11D-2023-01	1	22571034	23309356	457	0.3815
TCGA-DU-7290-01A-11D-2023-01	1	23311004	24173452	411	-0.4878
TCGA-DU-7290-01A-11D-2023-01	1	24218337	26564637	1130	0.3499
TCGA-DU-7290-01A-11D-2023-01	1	26567793	26579982	13	-0.046
TCGA-DU-7290-01A-11D-2023-01	1	26582091	26677064	53	0.5534
TCGA-DU-7290-01A-11D-2023-01	1	26722882	27556983	258	-0.0789
TCGA-DU-7290-01A-11D-2023-01	1	27558650	192021142	81857	0.351
TCGA-DU-7290-01A-11D-2023-01	1	192021429	192341173	255	0.8311
TCGA-DU-7290-01A-11D-2023-01	1	192347450	245880329	34029	0.3542
TCGA-DU-7290-01A-11D-2023-01	10	405240	135075077	80756	-0.5202
TCGA-DU-7290-01A-11D-2023-01	11	446120	133647740	77248	0.068
TCGA-DU-7290-01A-11D-2023-01	12	760163	16705813	9028	0.0675
TCGA-DU-7290-01A-11D-2023-01	12	16708417	16710617	4	-1.0704
TCGA-DU-7290-01A-11D-2023-01	12	16712292	131671419	64906	0.0623
TCGA-DU-7290-01A-11D-2023-01	13	18348806	114005560	56590	-0.5253
TCGA-DU-7290-01A-11D-2023-01	14	19571208	55363317	18992	-0.5177
TCGA-DU-7290-01A-11D-2023-01	14	55363499	55365089	2	-2.5745
TCGA-DU-7290-01A-11D-2023-01	14	55365244	97036022	26210	-0.5223
TCGA-DU-7290-01A-11D-2023-01	14	97037702	97038740	2	-2.3186
TCGA-DU-7290-01A-11D-2023-01	14	97038913	105059083	4180	-0.5183
TCGA-DU-7290-01A-11D-2023-01	15	21238778	48226570	13647	0.0794
TCGA-DU-7290-01A-11D-2023-01	15	48226972	48227245	3	-1.2328
TCGA-DU-7290-01A-11D-2023-01	15	48231692	99701830	30884	0.074
TCGA-DU-7290-01A-11D-2023-01	16	593460	20354156	9089	0.0811
TCGA-DU-7290-01A-11D-2023-01	16	20354423	20355181	3	-0.9087
TCGA-DU-7290-01A-11D-2023-01	16	20357023	69396658	19719	0.0765
TCGA-DU-7290-01A-11D-2023-01	16	69396838	69770177	74	0.3839
TCGA-DU-7290-01A-11D-2023-01	16	69773506	69912814	89	0.0792
TCGA-DU-7290-01A-11D-2023-01	16	69913636	69917101	4	-0.9869
TCGA-DU-7290-01A-11D-2023-01	16	69918962	87907437	11871	0.0838
TCGA-DU-7290-01A-11D-2023-01	17	933971	54009019	24818	0.0421
TCGA-DU-7290-01A-11D-2023-01	17	54014469	54021081	5	-0.8091
TCGA-DU-7290-01A-11D-2023-01	17	54025967	78510305	12165	0.0506
TCGA-DU-7290-01A-11D-2023-01	18	319586	75210228	42668	0.0646
TCGA-DU-7290-01A-11D-2023-01	19	235018	63570038	23943	0.0744
TCGA-DU-7290-01A-11D-2023-01	2	474222	226277858	122037	0.0547
TCGA-DU-7290-01A-11D-2023-01	2	226284959	226289295	3	1.2033
TCGA-DU-7290-01A-11D-2023-01	2	226289740	242124735	9250	0.0598
TCGA-DU-7290-01A-11D-2023-01	20	403764	61690281	37278	0.075
TCGA-DU-7290-01A-11D-2023-01	21	14269492	46503202	20590	0.0717
TCGA-DU-7290-01A-11D-2023-01	22	15803930	47717016	16899	-0.5114
TCGA-DU-7290-01A-11D-2023-01	3	526235	66530224	37498	0.0617
TCGA-DU-7290-01A-11D-2023-01	3	66535251	66536331	3	-0.8347
TCGA-DU-7290-01A-11D-2023-01	3	66536461	159813745	49122	0.0551
TCGA-DU-7290-01A-11D-2023-01	3	159820459	159822235	2	-1.2424
TCGA-DU-7290-01A-11D-2023-01	3	159824316	199023074	19748	0.0599
TCGA-DU-7290-01A-11D-2023-01	4	1043934	28925172	17682	0.0543
TCGA-DU-7290-01A-11D-2023-01	4	28927337	28927347	2	-1.784
TCGA-DU-7290-01A-11D-2023-01	4	28927363	180616351	81050	0.0398
TCGA-DU-7290-01A-11D-2023-01	4	180620904	180858774	144	0.4418
