barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7475-01A-11D-2023-01	1	51598	16019668	8413	-0.0138
TCGA-HT-7475-01A-11D-2023-01	1	16019768	16027597	18	0.5483
TCGA-HT-7475-01A-11D-2023-01	1	16038248	17062591	404	-0.0494
TCGA-HT-7475-01A-11D-2023-01	1	17063449	17134834	62	-0.431
TCGA-HT-7475-01A-11D-2023-01	1	17148828	34428971	9933	-0.0153
TCGA-HT-7475-01A-11D-2023-01	1	34429399	34429890	2	-1.7079
TCGA-HT-7475-01A-11D-2023-01	1	34434239	72522941	24136	-0.0012
TCGA-HT-7475-01A-11D-2023-01	1	72528701	72535958	9	-0.9151
TCGA-HT-7475-01A-11D-2023-01	1	72541006	72541504	3	1.2673
TCGA-HT-7475-01A-11D-2023-01	1	72541524	72583664	41	2.8794
TCGA-HT-7475-01A-11D-2023-01	1	72583736	103960907	20105	0.0306
TCGA-HT-7475-01A-11D-2023-01	1	103965022	103965310	2	1.6934
TCGA-HT-7475-01A-11D-2023-01	1	103979561	105821006	949	0.0708
TCGA-HT-7475-01A-11D-2023-01	1	105822727	105823898	12	-0.5008
TCGA-HT-7475-01A-11D-2023-01	1	105825578	110023250	2655	0.0553
TCGA-HT-7475-01A-11D-2023-01	1	110025907	110029038	15	0.499
TCGA-HT-7475-01A-11D-2023-01	1	110034497	110041701	16	1.7253
TCGA-HT-7475-01A-11D-2023-01	1	110044476	111180849	852	0.0075
TCGA-HT-7475-01A-11D-2023-01	1	111180854	111189749	27	0.28
TCGA-HT-7475-01A-11D-2023-01	1	111193590	112497610	1080	0.0107
TCGA-HT-7475-01A-11D-2023-01	1	112497716	112507721	33	0.2882
TCGA-HT-7475-01A-11D-2023-01	1	112507728	142719672	5181	0.0098
TCGA-HT-7475-01A-11D-2023-01	1	142719692	143553915	56	0.2188
TCGA-HT-7475-01A-11D-2023-01	1	143560896	143560909	3	1.6005
TCGA-HT-7475-01A-11D-2023-01	1	143576984	143863085	148	0.4129
TCGA-HT-7475-01A-11D-2023-01	1	143863316	143864114	5	-0.4768
TCGA-HT-7475-01A-11D-2023-01	1	143867658	147291432	978	0.4588
TCGA-HT-7475-01A-11D-2023-01	1	147303148	147523315	133	-0.6616
TCGA-HT-7475-01A-11D-2023-01	1	147526040	148005697	62	-0.0537
TCGA-HT-7475-01A-11D-2023-01	1	148015166	150822330	1467	0.4009
TCGA-HT-7475-01A-11D-2023-01	1	150822391	150852862	30	-2.0677
TCGA-HT-7475-01A-11D-2023-01	1	150852902	150853218	4	-0.7828
TCGA-HT-7475-01A-11D-2023-01	1	150857118	151026302	171	0.41
TCGA-HT-7475-01A-11D-2023-01	1	151028547	151035324	37	-1.9044
TCGA-HT-7475-01A-11D-2023-01	1	151040529	158125358	4293	0.4205
TCGA-HT-7475-01A-11D-2023-01	1	158125374	158125380	2	-0.6513
TCGA-HT-7475-01A-11D-2023-01	1	158125884	163673625	4088	0.4148
TCGA-HT-7475-01A-11D-2023-01	1	163673914	163675001	2	-0.8234
TCGA-HT-7475-01A-11D-2023-01	1	163677092	167483561	2960	0.3984
TCGA-HT-7475-01A-11D-2023-01	1	167500598	167508390	7	1.5309
TCGA-HT-7475-01A-11D-2023-01	1	167509025	177243354	6265	0.4058
TCGA-HT-7475-01A-11D-2023-01	1	177244831	177245796	2	-1.1473
TCGA-HT-7475-01A-11D-2023-01	1	177248039	192714857	10488	0.4271
TCGA-HT-7475-01A-11D-2023-01	1	192718034	192721641	2	2.1508
TCGA-HT-7475-01A-11D-2023-01	1	192723639	194998709	1459	0.4712
TCGA-HT-7475-01A-11D-2023-01	1	195005246	195082414	92	0.8191
TCGA-HT-7475-01A-11D-2023-01	1	195083353	212704431	11930	0.4065
TCGA-HT-7475-01A-11D-2023-01	1	212705059	212705080	2	-0.5873
TCGA-HT-7475-01A-11D-2023-01	1	212705876	221087127	5861	0.4183
TCGA-HT-7475-01A-11D-2023-01	1	221089546	221090392	3	-0.6306
TCGA-HT-7475-01A-11D-2023-01	1	221093340	233347198	8358	0.3776
TCGA-HT-7475-01A-11D-2023-01	1	233354375	233354425	2	-1.0708
TCGA-HT-7475-01A-11D-2023-01	1	233366007	234933459	979	0.3566
TCGA-HT-7475-01A-11D-2023-01	1	234936980	234937272	5	-0.7235
TCGA-HT-7475-01A-11D-2023-01	1	234939738	239797718	3967	0.3894
TCGA-HT-7475-01A-11D-2023-01	1	239801744	239810709	6	-2.0391
TCGA-HT-7475-01A-11D-2023-01	1	239816685	246804070	4686	0.3945
TCGA-HT-7475-01A-11D-2023-01	1	246815817	246849834	22	0.7661
TCGA-HT-7475-01A-11D-2023-01	1	246850437	247191011	155	0.3847
TCGA-HT-7475-01A-11D-2023-01	10	62809	17934982	14888	0.0418
TCGA-HT-7475-01A-11D-2023-01	10	17967560	18104574	7	-0.7048
TCGA-HT-7475-01A-11D-2023-01	10	18115027	24417681	4357	0.041
TCGA-HT-7475-01A-11D-2023-01	10	24417682	24418060	9	-2.2189
TCGA-HT-7475-01A-11D-2023-01	10	24418914	45573051	12318	0.0479
TCGA-HT-7475-01A-11D-2023-01	10	45576787	45632493	3	-1.1036
TCGA-HT-7475-01A-11D-2023-01	10	45905767	47417400	379	-0.0151
TCGA-HT-7475-01A-11D-2023-01	10	47432905	47433407	2	-2.6224
TCGA-HT-7475-01A-11D-2023-01	10	47468066	48391956	292	0.0509
TCGA-HT-7475-01A-11D-2023-01	10	48457816	48665901	13	-1.1181
TCGA-HT-7475-01A-11D-2023-01	10	48702225	48992874	14	0.4689
TCGA-HT-7475-01A-11D-2023-01	10	48992887	66699561	12285	0.0702
TCGA-HT-7475-01A-11D-2023-01	10	66700867	66701909	3	-0.683
TCGA-HT-7475-01A-11D-2023-01	10	66702393	66976085	188	0.0993
TCGA-HT-7475-01A-11D-2023-01	10	66976164	66981189	21	0.4219
TCGA-HT-7475-01A-11D-2023-01	10	66981202	72095746	3490	0.0582
TCGA-HT-7475-01A-11D-2023-01	10	72096911	72123579	14	-0.3699
TCGA-HT-7475-01A-11D-2023-01	10	72126568	77922857	3307	0.0334
TCGA-HT-7475-01A-11D-2023-01	10	77927067	77927616	2	0.8832
TCGA-HT-7475-01A-11D-2023-01	10	77931273	80921337	2439	0.0493
TCGA-HT-7475-01A-11D-2023-01	10	80953273	81229407	17	0.4001
TCGA-HT-7475-01A-11D-2023-01	10	81270262	84931584	2454	0.0785
TCGA-HT-7475-01A-11D-2023-01	10	84932204	84937702	5	-0.6856
TCGA-HT-7475-01A-11D-2023-01	10	84937863	111015175	17010	0.0481
TCGA-HT-7475-01A-11D-2023-01	10	111018685	111018841	5	0.7175
TCGA-HT-7475-01A-11D-2023-01	10	111020359	120163788	6335	0.0571
TCGA-HT-7475-01A-11D-2023-01	10	120165707	120168297	6	-1.0265
TCGA-HT-7475-01A-11D-2023-01	10	120169349	124333941	3319	0.045
TCGA-HT-7475-01A-11D-2023-01	10	124334099	124341003	6	-0.7167
TCGA-HT-7475-01A-11D-2023-01	10	124346802	135079131	7772	0.0463
TCGA-HT-7475-01A-11D-2023-01	10	135079709	135079858	2	-2.8349
TCGA-HT-7475-01A-11D-2023-01	10	135082644	135356694	151	0.0701
TCGA-HT-7475-01A-11D-2023-01	11	188510	18897446	12765	-0.0386
TCGA-HT-7475-01A-11D-2023-01	11	18905648	18918314	52	-0.856
TCGA-HT-7475-01A-11D-2023-01	11	18918394	55119916	21855	0.0544
TCGA-HT-7475-01A-11D-2023-01	11	55130608	55219730	64	0.3824
TCGA-HT-7475-01A-11D-2023-01	11	55225100	134449982	52445	0.0515
TCGA-HT-7475-01A-11D-2023-01	12	20703	16058154	10805	0.0467
TCGA-HT-7475-01A-11D-2023-01	12	16061841	16100336	22	-0.8289
TCGA-HT-7475-01A-11D-2023-01	12	16100913	33278024	12134	0.0488
TCGA-HT-7475-01A-11D-2023-01	12	33280096	33286409	4	-0.5942
TCGA-HT-7475-01A-11D-2023-01	12	33286685	36273993	796	0.0697
TCGA-HT-7475-01A-11D-2023-01	12	36298834	36300285	2	-1.9284
TCGA-HT-7475-01A-11D-2023-01	12	36320625	44186092	4780	0.067
TCGA-HT-7475-01A-11D-2023-01	12	44190705	44195804	4	1.2672
TCGA-HT-7475-01A-11D-2023-01	12	44199559	75984260	19293	0.0473
TCGA-HT-7475-01A-11D-2023-01	12	75986495	75986565	2	-1.1488
TCGA-HT-7475-01A-11D-2023-01	12	75989652	97197943	13764	0.0591
TCGA-HT-7475-01A-11D-2023-01	12	97198048	97198106	4	-0.8694
TCGA-HT-7475-01A-11D-2023-01	12	97198121	132288262	23499	0.0412
TCGA-HT-7475-01A-11D-2023-01	13	17924949	18385783	145	-0.458
TCGA-HT-7475-01A-11D-2023-01	13	18391963	29173107	7771	-0.7374
TCGA-HT-7475-01A-11D-2023-01	13	29174371	29175351	3	-2.6059
TCGA-HT-7475-01A-11D-2023-01	13	29178576	36970036	5600	-0.7476
TCGA-HT-7475-01A-11D-2023-01	13	36970224	36986374	17	-0.1041
TCGA-HT-7475-01A-11D-2023-01	13	36986387	85295829	30945	-0.704
TCGA-HT-7475-01A-11D-2023-01	13	85302744	85306328	7	-1.4772
TCGA-HT-7475-01A-11D-2023-01	13	85306522	86724017	751	-0.6975
TCGA-HT-7475-01A-11D-2023-01	13	86727503	93177362	4112	0.0898
TCGA-HT-7475-01A-11D-2023-01	13	93182581	93309066	93	-0.2636
TCGA-HT-7475-01A-11D-2023-01	13	93311791	109470969	12120	0.0638
TCGA-HT-7475-01A-11D-2023-01	13	109471615	109473199	4	-1.1034
TCGA-HT-7475-01A-11D-2023-01	13	109476776	114126499	2665	0.0526
TCGA-HT-7475-01A-11D-2023-01	14	18072124	18763231	49	0.0699
TCGA-HT-7475-01A-11D-2023-01	14	18763249	19492423	140	-0.2927
TCGA-HT-7475-01A-11D-2023-01	14	19493212	105786534	55068	0.0431
TCGA-HT-7475-01A-11D-2023-01	14	105788401	105798514	8	-0.6147
TCGA-HT-7475-01A-11D-2023-01	14	105799207	105950876	69	0.1439
TCGA-HT-7475-01A-11D-2023-01	14	105952397	106010833	58	-0.3859
TCGA-HT-7475-01A-11D-2023-01	14	106014567	106356482	216	0.0384
TCGA-HT-7475-01A-11D-2023-01	15	18276341	18682392	67	0.0212
TCGA-HT-7475-01A-11D-2023-01	15	18700552	19787133	243	-0.2103
TCGA-HT-7475-01A-11D-2023-01	15	19788634	20224763	113	-0.6398
TCGA-HT-7475-01A-11D-2023-01	15	20232440	50778238	18492	0.0498
TCGA-HT-7475-01A-11D-2023-01	15	50781230	50785876	8	-0.8039
TCGA-HT-7475-01A-11D-2023-01	15	50790637	100286563	33163	0.0364
TCGA-HT-7475-01A-11D-2023-01	16	777	13033972	9906	0.0522
TCGA-HT-7475-01A-11D-2023-01	16	13035759	13035900	2	-2.8867
TCGA-HT-7475-01A-11D-2023-01	16	13036105	19851864	3623	0.0488
TCGA-HT-7475-01A-11D-2023-01	16	19853151	19873376	28	-0.8718
TCGA-HT-7475-01A-11D-2023-01	16	19874863	32390456	6586	0.0318
TCGA-HT-7475-01A-11D-2023-01	16	32390507	32563024	53	0.4754
TCGA-HT-7475-01A-11D-2023-01	16	32650790	54354095	7133	0.0391
TCGA-HT-7475-01A-11D-2023-01	16	54355723	54356280	3	2.8743
TCGA-HT-7475-01A-11D-2023-01	16	54361849	69403572	9069	0.0526
TCGA-HT-7475-01A-11D-2023-01	16	69408394	69759990	221	0.3291
TCGA-HT-7475-01A-11D-2023-01	16	69760298	72954559	2019	0.0377
TCGA-HT-7475-01A-11D-2023-01	16	72955488	73024067	11	0.5352
TCGA-HT-7475-01A-11D-2023-01	16	73024311	76929109	3208	0.0475
TCGA-HT-7475-01A-11D-2023-01	16	76929941	76942266	17	0.7028
TCGA-HT-7475-01A-11D-2023-01	16	76942502	86928245	9904	0.039
TCGA-HT-7475-01A-11D-2023-01	16	86932654	86933942	2	-1.2945
TCGA-HT-7475-01A-11D-2023-01	16	86933981	88539562	637	0.0309
TCGA-HT-7475-01A-11D-2023-01	16	88540428	88550960	3	-1.0663
TCGA-HT-7475-01A-11D-2023-01	16	88554480	88815036	96	-0.005
TCGA-HT-7475-01A-11D-2023-01	17	526	16595026	10512	0.043
TCGA-HT-7475-01A-11D-2023-01	17	16598056	16680995	13	-0.5746
TCGA-HT-7475-01A-11D-2023-01	17	16682240	18296117	922	0.0391
TCGA-HT-7475-01A-11D-2023-01	17	18299671	18405946	28	0.7878
TCGA-HT-7475-01A-11D-2023-01	17	18409922	22802146	1806	0.0515
TCGA-HT-7475-01A-11D-2023-01	17	22803217	22811416	6	-1.2234
TCGA-HT-7475-01A-11D-2023-01	17	22811990	36495015	7589	0.0405
TCGA-HT-7475-01A-11D-2023-01	17	36497798	36499482	2	-1.0756
TCGA-HT-7475-01A-11D-2023-01	17	36499917	36676616	105	0.0386
TCGA-HT-7475-01A-11D-2023-01	17	36676629	36684057	19	-0.4377
TCGA-HT-7475-01A-11D-2023-01	17	36686250	41571251	2553	0.0306
TCGA-HT-7475-01A-11D-2023-01	17	41572099	41667752	71	-0.2593
TCGA-HT-7475-01A-11D-2023-01	17	41681331	41756832	17	0.1888
TCGA-HT-7475-01A-11D-2023-01	17	41764423	42120174	45	0.7291
TCGA-HT-7475-01A-11D-2023-01	17	42139835	78643088	21626	0.0438
TCGA-HT-7475-01A-11D-2023-01	18	1543	1029386	751	-0.7385
TCGA-HT-7475-01A-11D-2023-01	18	1036304	1036560	4	-2.1519
TCGA-HT-7475-01A-11D-2023-01	18	1037349	2830917	1242	-0.7087
TCGA-HT-7475-01A-11D-2023-01	18	2835511	28235023	15552	0.0538
TCGA-HT-7475-01A-11D-2023-01	18	28235024	28235026	2	-1.3749
TCGA-HT-7475-01A-11D-2023-01	18	28236501	36512703	5299	0.0623
TCGA-HT-7475-01A-11D-2023-01	18	36512725	36519387	20	-0.4727
TCGA-HT-7475-01A-11D-2023-01	18	36522022	76116029	27974	0.0566
TCGA-HT-7475-01A-11D-2023-01	19	41910	1955269	448	-0.0051
TCGA-HT-7475-01A-11D-2023-01	19	1957237	2250389	73	0.4526
TCGA-HT-7475-01A-11D-2023-01	19	2262780	7260687	1985	-0.0077
TCGA-HT-7475-01A-11D-2023-01	19	7260964	7295986	4	1.0467
TCGA-HT-7475-01A-11D-2023-01	19	7303015	40541162	14311	0.0246
TCGA-HT-7475-01A-11D-2023-01	19	40541333	40553688	22	-2.0702
TCGA-HT-7475-01A-11D-2023-01	19	40558584	42045068	749	0.024
TCGA-HT-7475-01A-11D-2023-01	19	42045565	42045631	2	1.0746
TCGA-HT-7475-01A-11D-2023-01	19	42047486	42076617	25	-0.6062
TCGA-HT-7475-01A-11D-2023-01	19	42081639	42150553	39	0.0569
TCGA-HT-7475-01A-11D-2023-01	19	42153690	55051620	6294	-0.7133
TCGA-HT-7475-01A-11D-2023-01	19	55061878	55062451	3	-2.4793
TCGA-HT-7475-01A-11D-2023-01	19	55062490	60261409	3200	-0.7037
TCGA-HT-7475-01A-11D-2023-01	19	60264052	60264071	2	-2.7493
TCGA-HT-7475-01A-11D-2023-01	19	60264096	63789666	2157	-0.7045
TCGA-HT-7475-01A-11D-2023-01	2	2784	4183562	2990	0.049
TCGA-HT-7475-01A-11D-2023-01	2	4191739	4201894	42	-0.5491
TCGA-HT-7475-01A-11D-2023-01	2	4207937	24534452	14992	0.0532
TCGA-HT-7475-01A-11D-2023-01	2	24536609	24539945	2	-1.0618
TCGA-HT-7475-01A-11D-2023-01	2	24540440	34841266	6316	0.0414
TCGA-HT-7475-01A-11D-2023-01	2	34841723	34841832	3	-0.8265
TCGA-HT-7475-01A-11D-2023-01	2	34841896	38807999	3026	0.0585
TCGA-HT-7475-01A-11D-2023-01	2	38809370	38825785	8	0.7358
TCGA-HT-7475-01A-11D-2023-01	2	38826330	40250755	918	0.0358
TCGA-HT-7475-01A-11D-2023-01	2	40253631	40253816	3	-1.0167
TCGA-HT-7475-01A-11D-2023-01	2	40260022	51390308	8098	0.05
TCGA-HT-7475-01A-11D-2023-01	2	51391940	51393949	2	1.2592
TCGA-HT-7475-01A-11D-2023-01	2	51400225	52607972	817	0.11
