barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-8164-01A-11D-2252-01	1	3218610	15037966	6254	-0.8138
TCGA-DU-8164-01A-11D-2252-01	1	15038771	15039411	2	-3.789
TCGA-DU-8164-01A-11D-2252-01	1	15039673	15355123	269	-0.9043
TCGA-DU-8164-01A-11D-2252-01	1	15355241	15356029	2	-7.4771
TCGA-DU-8164-01A-11D-2252-01	1	15356565	64356438	27252	-0.8155
TCGA-DU-8164-01A-11D-2252-01	1	64356558	64359324	2	-6.8324
TCGA-DU-8164-01A-11D-2252-01	1	64359353	120527361	33688	-0.8598
TCGA-DU-8164-01A-11D-2252-01	1	149879545	189997739	24752	0.0635
TCGA-DU-8164-01A-11D-2252-01	1	189997930	190055752	37	-0.8061
TCGA-DU-8164-01A-11D-2252-01	1	190056555	247813706	36547	0.05
TCGA-DU-8164-01A-11D-2252-01	10	415240	135225087	80860	0.0524
TCGA-DU-8164-01A-11D-2252-01	11	456120	134142530	77245	0.0513
TCGA-DU-8164-01A-11D-2252-01	12	889902	133161346	73939	0.0475
TCGA-DU-8164-01A-11D-2252-01	13	19450806	21870003	931	0.0629
TCGA-DU-8164-01A-11D-2252-01	13	21870046	21872188	5	-1.1196
TCGA-DU-8164-01A-11D-2252-01	13	21876735	114987458	55708	0.0313
TCGA-DU-8164-01A-11D-2252-01	14	20501368	99602509	46510	0.0524
TCGA-DU-8164-01A-11D-2252-01	14	99602854	99602932	2	-2.4528
TCGA-DU-8164-01A-11D-2252-01	14	99603119	105988038	2934	0.099
TCGA-DU-8164-01A-11D-2252-01	15	23687685	39617119	7847	0.0614
TCGA-DU-8164-01A-11D-2252-01	15	39618678	39619436	3	-1.3849
TCGA-DU-8164-01A-11D-2252-01	15	39620602	101884307	36668	0.0706
TCGA-DU-8164-01A-11D-2252-01	16	653459	1896679	292	0.1406
TCGA-DU-8164-01A-11D-2252-01	16	1901629	1904615	11	-0.6304
TCGA-DU-8164-01A-11D-2252-01	16	1905763	89379936	40489	0.0769
TCGA-DU-8164-01A-11D-2252-01	17	987221	80917016	36978	0.0955
TCGA-DU-8164-01A-11D-2252-01	18	329586	77109240	42655	0.0372
TCGA-DU-8164-01A-11D-2252-01	19	284018	3492897	763	0.6626
TCGA-DU-8164-01A-11D-2252-01	19	3498191	24052992	8221	0.1242
TCGA-DU-8164-01A-11D-2252-01	19	28240494	58878226	14890	-0.7777
TCGA-DU-8164-01A-11D-2252-01	2	484222	242476062	131294	0.0393
TCGA-DU-8164-01A-11D-2252-01	20	455764	62219837	37282	0.076
TCGA-DU-8164-01A-11D-2252-01	21	15347621	47678774	20584	0.0524
TCGA-DU-8164-01A-11D-2252-01	22	17423930	49331012	16927	0.1054
TCGA-DU-8164-01A-11D-2252-01	3	2212571	197538677	106364	0.0398
TCGA-DU-8164-01A-11D-2252-01	4	1053934	188763651	102736	0.0313
TCGA-DU-8164-01A-11D-2252-01	5	914233	106513321	55660	0.0342
TCGA-DU-8164-01A-11D-2252-01	5	106513513	106513632	2	2.8891
TCGA-DU-8164-01A-11D-2252-01	5	106518969	143391291	21854	0.0385
TCGA-DU-8164-01A-11D-2252-01	5	143396282	143404271	7	-0.8669
TCGA-DU-8164-01A-11D-2252-01	5	143413650	161507094	11696	0.0416
TCGA-DU-8164-01A-11D-2252-01	5	161509914	161512518	2	-1.618
TCGA-DU-8164-01A-11D-2252-01	5	161513648	180360469	11283	0.0569
TCGA-DU-8164-01A-11D-2252-01	6	1014281	3151331	1634	0.0524
TCGA-DU-8164-01A-11D-2252-01	6	3165118	3223513	34	0.6514
TCGA-DU-8164-01A-11D-2252-01	6	3231018	33524779	17861	0.0553
TCGA-DU-8164-01A-11D-2252-01	6	33527167	33532380	3	-1.23
TCGA-DU-8164-01A-11D-2252-01	6	33534726	170903919	76967	0.0401
TCGA-DU-8164-01A-11D-2252-01	7	705284	31960374	17461	0.0444
TCGA-DU-8164-01A-11D-2252-01	7	31962380	31994125	23	-0.7948
TCGA-DU-8164-01A-11D-2252-01	7	32001658	158385118	63830	0.0456
TCGA-DU-8164-01A-11D-2252-01	8	617667	124177143	68438	0.0383
TCGA-DU-8164-01A-11D-2252-01	8	124180912	124181730	2	-1.4386
TCGA-DU-8164-01A-11D-2252-01	8	124185476	129352328	3599	0.055
TCGA-DU-8164-01A-11D-2252-01	8	129355434	129362260	2	-1.3514
TCGA-DU-8164-01A-11D-2252-01	8	129362900	145232496	9491	0.0525
TCGA-DU-8164-01A-11D-2252-01	9	789932	34564328	20765	0.0405
TCGA-DU-8164-01A-11D-2252-01	9	34564996	34565081	2	-1.6473
TCGA-DU-8164-01A-11D-2252-01	9	34566734	135778961	45166	0.0604
TCGA-DU-8164-01A-11D-2252-01	9	135779040	135779062	2	-1.4936
TCGA-DU-8164-01A-11D-2252-01	9	135779078	140938752	2096	0.1201
TCGA-DU-8164-01A-11D-2252-01	X	3157107	144691668	59127	-0.0027
TCGA-DU-8164-01A-11D-2252-01	X	144691944	144706483	10	-1.3177
TCGA-DU-8164-01A-11D-2252-01	X	144706714	154905589	4273	-0.0157
