barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7854-01A-11D-2252-01	1	3208470	245880329	129079	8e-04
TCGA-HT-7854-01A-11D-2252-01	10	405240	61626348	35412	0.0019
TCGA-HT-7854-01A-11D-2252-01	10	61626918	61627242	3	-0.9789
TCGA-HT-7854-01A-11D-2252-01	10	61628989	111990956	30208	0.0012
TCGA-HT-7854-01A-11D-2252-01	10	111990999	111992160	3	-1.2253
TCGA-HT-7854-01A-11D-2252-01	10	111993790	135075077	15239	4e-04
TCGA-HT-7854-01A-11D-2252-01	11	446120	133647740	77254	6e-04
TCGA-HT-7854-01A-11D-2252-01	12	760163	37852113	19730	0.0021
TCGA-HT-7854-01A-11D-2252-01	12	37852443	37853064	2	-1.4553
TCGA-HT-7854-01A-11D-2252-01	12	37863704	125937620	52013	0.0015
TCGA-HT-7854-01A-11D-2252-01	12	125939616	125939692	2	-2.5925
TCGA-HT-7854-01A-11D-2252-01	12	125941166	131671419	2189	0.0092
TCGA-HT-7854-01A-11D-2252-01	13	18348806	114005560	56648	-4e-04
TCGA-HT-7854-01A-11D-2252-01	14	19571208	45879032	13293	0.0022
TCGA-HT-7854-01A-11D-2252-01	14	45941933	45996244	48	-0.6727
TCGA-HT-7854-01A-11D-2252-01	14	45998238	105059083	36105	0.0011
TCGA-HT-7854-01A-11D-2252-01	15	21238778	89783779	38427	-7e-04
TCGA-HT-7854-01A-11D-2252-01	15	89788986	89790135	5	-0.8032
TCGA-HT-7854-01A-11D-2252-01	15	89790544	99701830	6095	-0.0046
TCGA-HT-7854-01A-11D-2252-01	16	593460	87907437	40867	9e-04
TCGA-HT-7854-01A-11D-2252-01	17	933971	78510305	36991	0.0039
TCGA-HT-7854-01A-11D-2252-01	18	319586	75210228	42666	-0.012
TCGA-HT-7854-01A-11D-2252-01	19	235018	63570038	23956	0.0048
TCGA-HT-7854-01A-11D-2252-01	2	474222	242124735	131304	-7e-04
TCGA-HT-7854-01A-11D-2252-01	20	403764	61690281	37277	5e-04
TCGA-HT-7854-01A-11D-2252-01	21	14269492	46503202	20579	0.0071
TCGA-HT-7854-01A-11D-2252-01	22	15803930	47717016	16932	0.0035
TCGA-HT-7854-01A-11D-2252-01	3	526235	132474804	71788	0.0011
TCGA-HT-7854-01A-11D-2252-01	3	132474953	132477772	2	-2.425
TCGA-HT-7854-01A-11D-2252-01	3	132479373	199023074	34584	-0.0017
TCGA-HT-7854-01A-11D-2252-01	4	1043934	6289190	2713	0.0028
TCGA-HT-7854-01A-11D-2252-01	4	6289509	6289628	2	-1.2079
TCGA-HT-7854-01A-11D-2252-01	4	6293102	42415317	22909	8e-04
TCGA-HT-7854-01A-11D-2252-01	4	42416056	42577105	140	-0.6043
TCGA-HT-7854-01A-11D-2252-01	4	42579145	189836143	76964	-4e-04
TCGA-HT-7854-01A-11D-2252-01	5	967233	155706733	85472	0.0046
TCGA-HT-7854-01A-11D-2252-01	5	155708644	155710017	2	-1.8542
TCGA-HT-7854-01A-11D-2252-01	5	155712484	180293075	15031	0.0012
TCGA-HT-7854-01A-11D-2252-01	6	959281	54268449	32156	0.007
TCGA-HT-7854-01A-11D-2252-01	6	54268810	54269395	2	-1.4816
TCGA-HT-7854-01A-11D-2252-01	6	54269570	155335302	55869	0.0073
TCGA-HT-7854-01A-11D-2252-01	6	155338746	155429532	51	-0.7781
TCGA-HT-7854-01A-11D-2252-01	6	155434261	169575430	7956	0.0012
TCGA-HT-7854-01A-11D-2252-01	6	169575432	169575433	2	1.0939
TCGA-HT-7854-01A-11D-2252-01	6	169578607	170745844	437	0.0245
TCGA-HT-7854-01A-11D-2252-01	7	671810	158077879	81306	3e-04
TCGA-HT-7854-01A-11D-2252-01	8	607667	9047951	3676	0
TCGA-HT-7854-01A-11D-2252-01	8	9056433	10010714	529	-0.5766
TCGA-HT-7854-01A-11D-2252-01	8	10414894	145304484	77326	0.0094
TCGA-HT-7854-01A-11D-2252-01	9	779932	140058573	68010	0.0015
TCGA-HT-7854-01A-11D-2252-01	X	3167107	40626768	16920	0.0087
TCGA-HT-7854-01A-11D-2252-01	X	40626805	40626824	2	-2.6461
TCGA-HT-7854-01A-11D-2252-01	X	40626838	111442247	27018	0.0074
TCGA-HT-7854-01A-11D-2252-01	X	111442663	111444858	3	-2.2896
TCGA-HT-7854-01A-11D-2252-01	X	111445884	142949066	14469	0.0052
TCGA-HT-7854-01A-11D-2252-01	X	142949160	142966052	13	-1.183
TCGA-HT-7854-01A-11D-2252-01	X	142966568	154558783	5130	-6e-04
