barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-7306-01A-11D-2085-01	1	3218610	201473647	99272	-0.0252
TCGA-DU-7306-01A-11D-2085-01	1	201474400	201474544	2	-1.9694
TCGA-DU-7306-01A-11D-2085-01	1	201475220	247813706	29757	-0.0393
TCGA-DU-7306-01A-11D-2085-01	10	415240	135225087	80810	-0.0282
TCGA-DU-7306-01A-11D-2085-01	11	456120	16637323	9885	-0.0422
TCGA-DU-7306-01A-11D-2085-01	11	16637462	16637583	3	-1.6204
TCGA-DU-7306-01A-11D-2085-01	11	16637730	117920577	56133	-0.0267
TCGA-DU-7306-01A-11D-2085-01	11	117925251	127198050	6596	0.8746
TCGA-DU-7306-01A-11D-2085-01	11	127198222	127200441	9	0.2722
TCGA-DU-7306-01A-11D-2085-01	11	127200468	134142530	4570	0.8723
TCGA-DU-7306-01A-11D-2085-01	12	889902	73787836	39299	-0.0199
TCGA-DU-7306-01A-11D-2085-01	12	73798183	73817769	8	-0.9586
TCGA-DU-7306-01A-11D-2085-01	12	73818508	75179421	715	0.0021
TCGA-DU-7306-01A-11D-2085-01	12	75185912	75186314	3	-1.4385
TCGA-DU-7306-01A-11D-2085-01	12	75187700	81212248	3870	0.0023
TCGA-DU-7306-01A-11D-2085-01	12	81215308	81217143	2	-1.4636
TCGA-DU-7306-01A-11D-2085-01	12	81221236	96118285	8943	-0.0352
TCGA-DU-7306-01A-11D-2085-01	12	96119016	96119669	2	-1.737
TCGA-DU-7306-01A-11D-2085-01	12	96122653	115612701	11872	-0.0248
TCGA-DU-7306-01A-11D-2085-01	12	115612981	115613808	2	-2.3525
TCGA-DU-7306-01A-11D-2085-01	12	115614698	123337380	4627	-0.0411
TCGA-DU-7306-01A-11D-2085-01	12	123342885	123357011	8	0.4775
TCGA-DU-7306-01A-11D-2085-01	12	123359541	123661449	117	0.8138
TCGA-DU-7306-01A-11D-2085-01	12	123673952	124102381	153	0.4276
TCGA-DU-7306-01A-11D-2085-01	12	124102917	133161346	4266	-0.0304
TCGA-DU-7306-01A-11D-2085-01	13	19450806	114987458	56612	-0.0343
TCGA-DU-7306-01A-11D-2085-01	14	20501368	46472041	13146	-0.0065
TCGA-DU-7306-01A-11D-2085-01	14	46475727	47795161	657	0.4935
TCGA-DU-7306-01A-11D-2085-01	14	47801257	48465864	436	-0.0231
TCGA-DU-7306-01A-11D-2085-01	14	48466521	48467133	3	-1.0959
TCGA-DU-7306-01A-11D-2085-01	14	48467369	97358016	30530	-0.0233
TCGA-DU-7306-01A-11D-2085-01	14	97358502	97359698	2	-1.2875
TCGA-DU-7306-01A-11D-2085-01	14	97359800	105988038	4630	-0.0353
TCGA-DU-7306-01A-11D-2085-01	15	23687685	101884307	44518	0.308
TCGA-DU-7306-01A-11D-2085-01	16	653459	83793995	38131	-0.0323
TCGA-DU-7306-01A-11D-2085-01	16	83793997	83794006	2	-1.0731
TCGA-DU-7306-01A-11D-2085-01	16	83794024	89379936	2643	-0.0231
TCGA-DU-7306-01A-11D-2085-01	17	987221	8650014	3676	-0.0361
TCGA-DU-7306-01A-11D-2085-01	17	8650958	8652004	3	-1.0037
TCGA-DU-7306-01A-11D-2085-01	17	8652382	80917016	33287	-0.0293
TCGA-DU-7306-01A-11D-2085-01	18	329586	2310156	675	0.4402
TCGA-DU-7306-01A-11D-2085-01	18	2311808	2313104	3	-0.7781
TCGA-DU-7306-01A-11D-2085-01	18	2315761	3435078	587	0.4342
TCGA-DU-7306-01A-11D-2085-01	18	3438493	3725553	167	-0.058
TCGA-DU-7306-01A-11D-2085-01	18	3728055	5294323	1103	0.1648
TCGA-DU-7306-01A-11D-2085-01	18	5297603	5577258	193	-0.145
TCGA-DU-7306-01A-11D-2085-01	18	5579213	5958901	257	0.1929
TCGA-DU-7306-01A-11D-2085-01	18	6603954	77109240	39655	-0.0227
TCGA-DU-7306-01A-11D-2085-01	19	284018	1056635	125	0.4302
TCGA-DU-7306-01A-11D-2085-01	19	1056837	1383690	73	0.7989
