barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7691-01A-11D-2252-01	1	3208470	245880329	129097	-0.0011
TCGA-HT-7691-01A-11D-2252-01	10	405240	66132675	38255	-0.0028
TCGA-HT-7691-01A-11D-2252-01	10	66136170	66136489	3	-0.9885
TCGA-HT-7691-01A-11D-2252-01	10	66139240	135075077	42615	-4e-04
TCGA-HT-7691-01A-11D-2252-01	11	446120	133647740	77269	-0.0012
TCGA-HT-7691-01A-11D-2252-01	12	760163	27677766	15916	-5e-04
TCGA-HT-7691-01A-11D-2252-01	12	27678886	27678902	2	-1.4217
TCGA-HT-7691-01A-11D-2252-01	12	27679288	131671419	58035	-0.002
TCGA-HT-7691-01A-11D-2252-01	13	18348806	114005560	56660	-3e-04
TCGA-HT-7691-01A-11D-2252-01	14	19571208	105059083	49454	2e-04
TCGA-HT-7691-01A-11D-2252-01	15	21238778	99701830	44528	9e-04
TCGA-HT-7691-01A-11D-2252-01	16	593460	87907437	40868	0.0029
TCGA-HT-7691-01A-11D-2252-01	17	933971	78510305	36988	2e-04
TCGA-HT-7691-01A-11D-2252-01	18	319586	75210228	42665	0.0015
TCGA-HT-7691-01A-11D-2252-01	19	235018	63570038	23957	0.0079
TCGA-HT-7691-01A-11D-2252-01	2	474222	242124735	131316	-9e-04
TCGA-HT-7691-01A-11D-2252-01	20	403764	61690281	37288	0.0012
TCGA-HT-7691-01A-11D-2252-01	21	14269492	46503202	20590	6e-04
TCGA-HT-7691-01A-11D-2252-01	22	15803930	47717016	16930	0.0032
TCGA-HT-7691-01A-11D-2252-01	3	526235	199023074	106392	-0.0012
TCGA-HT-7691-01A-11D-2252-01	4	1043934	137040537	74508	-1e-04
TCGA-HT-7691-01A-11D-2252-01	4	137044011	137389731	157	0.5392
TCGA-HT-7691-01A-11D-2252-01	4	137397441	189836143	28078	0.0047
TCGA-HT-7691-01A-11D-2252-01	5	967233	60503249	32334	0.0019
TCGA-HT-7691-01A-11D-2252-01	5	60504440	60509543	7	-0.9608
TCGA-HT-7691-01A-11D-2252-01	5	60510338	180293075	68180	0.0014
TCGA-HT-7691-01A-11D-2252-01	6	959281	148411754	83213	0.0038
TCGA-HT-7691-01A-11D-2252-01	6	148411792	148413567	2	-1.3938
TCGA-HT-7691-01A-11D-2252-01	6	148415545	170745844	13279	0.004
TCGA-HT-7691-01A-11D-2252-01	7	671810	68096523	35414	0.0034
TCGA-HT-7691-01A-11D-2252-01	7	68096700	68097013	2	-1.7501
TCGA-HT-7691-01A-11D-2252-01	7	68097670	138190666	36002	2e-04
TCGA-HT-7691-01A-11D-2252-01	7	138191752	140134725	952	0.4635
TCGA-HT-7691-01A-11D-2252-01	7	140141915	158077879	8960	0.0106
TCGA-HT-7691-01A-11D-2252-01	8	607667	83055634	45041	-2e-04
TCGA-HT-7691-01A-11D-2252-01	8	83064667	83064905	2	-1.7441
TCGA-HT-7691-01A-11D-2252-01	8	83066954	145304484	36487	0.0016
TCGA-HT-7691-01A-11D-2252-01	9	779932	871891	100	-0.0192
TCGA-HT-7691-01A-11D-2252-01	9	874614	880524	7	-1.3264
TCGA-HT-7691-01A-11D-2252-01	9	882719	17390622	9875	-0.0025
TCGA-HT-7691-01A-11D-2252-01	9	17396022	17397202	4	-1.0807
TCGA-HT-7691-01A-11D-2252-01	9	17397324	38658792	13259	2e-04
TCGA-HT-7691-01A-11D-2252-01	9	38659062	38659476	3	-1.1718
TCGA-HT-7691-01A-11D-2252-01	9	38659487	140058573	44777	5e-04
TCGA-HT-7691-01A-11D-2252-01	X	3167107	154558783	63780	0.0013
