barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7603-10A-01D-2085-01	1	61735	98588	16	-0.7206
TCGA-HT-7603-10A-01D-2085-01	1	98602	1628826	213	0.0362
TCGA-HT-7603-10A-01D-2085-01	1	1642103	1663831	11	0.7585
TCGA-HT-7603-10A-01D-2085-01	1	1669101	35091674	18917	0.007
TCGA-HT-7603-10A-01D-2085-01	1	35102654	35104491	20	-0.5008
TCGA-HT-7603-10A-01D-2085-01	1	35114268	72750353	23865	0.0033
TCGA-HT-7603-10A-01D-2085-01	1	72756113	72763370	9	-2.9617
TCGA-HT-7603-10A-01D-2085-01	1	72768418	72811148	48	1.2619
TCGA-HT-7603-10A-01D-2085-01	1	72811904	82157486	6051	0.0065
TCGA-HT-7603-10A-01D-2085-01	1	82163247	82164357	2	-1.6395
TCGA-HT-7603-10A-01D-2085-01	1	82164517	89475255	4929	0.0056
TCGA-HT-7603-10A-01D-2085-01	1	89477958	89478205	2	-2.5407
TCGA-HT-7603-10A-01D-2085-01	1	89481524	104163787	9108	0.0077
TCGA-HT-7603-10A-01D-2085-01	1	104178038	104268222	25	0.5707
TCGA-HT-7603-10A-01D-2085-01	1	104303403	106019236	920	5e-04
TCGA-HT-7603-10A-01D-2085-01	1	106019310	106024090	18	0.6234
TCGA-HT-7603-10A-01D-2085-01	1	106024137	110233053	2670	0.016
TCGA-HT-7603-10A-01D-2085-01	1	110233118	110236947	11	-0.816
TCGA-HT-7603-10A-01D-2085-01	1	110239522	112696273	1965	0.0162
TCGA-HT-7603-10A-01D-2085-01	1	112696308	112697376	20	0.5634
TCGA-HT-7603-10A-01D-2085-01	1	112697390	145151728	5397	0.0059
TCGA-HT-7603-10A-01D-2085-01	1	145151959	145152018	3	1.69
TCGA-HT-7603-10A-01D-2085-01	1	145152050	149545372	1147	0.0558
TCGA-HT-7603-10A-01D-2085-01	1	149545386	149578722	4	1.1382
TCGA-HT-7603-10A-01D-2085-01	1	149617451	152556144	1497	0.0257
TCGA-HT-7603-10A-01D-2085-01	1	152556414	152572346	10	-0.8545
TCGA-HT-7603-10A-01D-2085-01	1	152572493	161638513	5551	0.0108
TCGA-HT-7603-10A-01D-2085-01	1	161648237	161648621	2	-1.8136
TCGA-HT-7603-10A-01D-2085-01	1	161650375	169216937	6015	0.0047
TCGA-HT-7603-10A-01D-2085-01	1	169233974	169242401	8	1.0691
TCGA-HT-7603-10A-01D-2085-01	1	169254877	196709760	18198	0.0064
TCGA-HT-7603-10A-01D-2085-01	1	196711067	196801987	95	0.4276
TCGA-HT-7603-10A-01D-2085-01	1	196802002	243303166	32230	0.0064
TCGA-HT-7603-10A-01D-2085-01	1	243306924	243307666	2	2.0571
TCGA-HT-7603-10A-01D-2085-01	1	243309191	248600297	3526	0.0288
TCGA-HT-7603-10A-01D-2085-01	1	248600796	248635140	13	0.7479
TCGA-HT-7603-10A-01D-2085-01	1	248637264	248737447	27	0.0439
TCGA-HT-7603-10A-01D-2085-01	1	248749194	248795289	30	-2.3348
TCGA-HT-7603-10A-01D-2085-01	1	248795852	248809109	7	-0.8821
TCGA-HT-7603-10A-01D-2085-01	1	248809369	249224388	141	0.0688
TCGA-HT-7603-10A-01D-2085-01	10	72809	135506704	91099	0.0079
TCGA-HT-7603-10A-01D-2085-01	11	198510	81503468	49346	0.0086
TCGA-HT-7603-10A-01D-2085-01	11	81503992	81522632	11	-0.7946
TCGA-HT-7603-10A-01D-2085-01	11	81523981	125075321	30212	0.0088
TCGA-HT-7603-10A-01D-2085-01	11	125075379	125083704	28	-0.9129
TCGA-HT-7603-10A-01D-2085-01	11	125088270	134944770	7553	0.0041
TCGA-HT-7603-10A-01D-2085-01	12	150442	869109	419	0.0346
TCGA-HT-7603-10A-01D-2085-01	12	869198	874029	17	-0.6185
TCGA-HT-7603-10A-01D-2085-01	12	875354	9630556	5766	0.0069
TCGA-HT-7603-10A-01D-2085-01	12	9633870	9734969	26	0.7636
TCGA-HT-7603-10A-01D-2085-01	12	9734970	12530697	2043	0.0303
TCGA-HT-7603-10A-01D-2085-01	12	12536219	12541869	17	-0.4977
