barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-6542-01A-11D-1892-01	1	51598	72178	10	0.079
TCGA-DU-6542-01A-11D-1892-01	1	72513	225801	17	-0.4696
TCGA-DU-6542-01A-11D-1892-01	1	346306	13109957	6546	0.0448
TCGA-DU-6542-01A-11D-1892-01	1	13247932	13257060	14	-0.6846
TCGA-DU-6542-01A-11D-1892-01	1	13257219	41932524	16460	0.0613
TCGA-DU-6542-01A-11D-1892-01	1	41934839	42781919	554	0.5331
TCGA-DU-6542-01A-11D-1892-01	1	42787034	66977915	15884	0.0643
TCGA-DU-6542-01A-11D-1892-01	1	66978900	67428542	255	0.519
TCGA-DU-6542-01A-11D-1892-01	1	67429095	68050071	467	0.0588
TCGA-DU-6542-01A-11D-1892-01	1	68051310	68453787	311	0.4612
TCGA-DU-6542-01A-11D-1892-01	1	68454699	69029533	363	0.0691
TCGA-DU-6542-01A-11D-1892-01	1	69029885	69038041	4	-0.7902
TCGA-DU-6542-01A-11D-1892-01	1	69038571	72519155	2046	0.0814
TCGA-DU-6542-01A-11D-1892-01	1	72519169	72581960	54	0.3852
TCGA-DU-6542-01A-11D-1892-01	1	72582019	79097679	4097	0.0646
TCGA-DU-6542-01A-11D-1892-01	1	79101382	79102076	3	-1.2955
TCGA-DU-6542-01A-11D-1892-01	1	79102288	89247843	6883	0.0738
TCGA-DU-6542-01A-11D-1892-01	1	89250546	89250793	2	-2.6425
TCGA-DU-6542-01A-11D-1892-01	1	89254112	105820833	10048	0.0764
TCGA-DU-6542-01A-11D-1892-01	1	105820893	105823883	13	1.0316
TCGA-DU-6542-01A-11D-1892-01	1	105823898	108098031	1616	0.0763
TCGA-DU-6542-01A-11D-1892-01	1	108098479	108098481	2	-1.3894
TCGA-DU-6542-01A-11D-1892-01	1	108100502	110029023	1046	0.0867
TCGA-DU-6542-01A-11D-1892-01	1	110029038	110044476	19	-1.0585
TCGA-DU-6542-01A-11D-1892-01	1	110046521	112491849	1954	0.1081
TCGA-DU-6542-01A-11D-1892-01	1	112497488	112498736	22	0.691
TCGA-DU-6542-01A-11D-1892-01	1	112498764	114633488	1331	0.0811
TCGA-DU-6542-01A-11D-1892-01	1	114635149	114635233	2	-1.022
TCGA-DU-6542-01A-11D-1892-01	1	114635325	116574248	1291	0.0719
TCGA-DU-6542-01A-11D-1892-01	1	116574493	116575033	2	-1.2785
TCGA-DU-6542-01A-11D-1892-01	1	116575193	150822151	5416	0.0911
TCGA-DU-6542-01A-11D-1892-01	1	150822330	150853164	33	-1.6499
TCGA-DU-6542-01A-11D-1892-01	1	150853200	155673035	2667	0.093
TCGA-DU-6542-01A-11D-1892-01	1	155674587	155771782	65	0.4751
TCGA-DU-6542-01A-11D-1892-01	1	155774562	155937440	147	0.138
TCGA-DU-6542-01A-11D-1892-01	1	155938861	155970211	20	0.4786
TCGA-DU-6542-01A-11D-1892-01	1	155970619	157113492	917	0.0901
TCGA-DU-6542-01A-11D-1892-01	1	157115675	157156048	30	0.4039
TCGA-DU-6542-01A-11D-1892-01	1	157166899	159746062	1624	0.1035
TCGA-DU-6542-01A-11D-1892-01	1	159763524	159917118	59	0.4031
TCGA-DU-6542-01A-11D-1892-01	1	159917245	160127360	161	0.0886
TCGA-DU-6542-01A-11D-1892-01	1	160128645	160147921	10	0.5295
TCGA-DU-6542-01A-11D-1892-01	1	160158180	160787147	543	0.0661
TCGA-DU-6542-01A-11D-1892-01	1	160788440	160843333	29	0.453
TCGA-DU-6542-01A-11D-1892-01	1	160845497	161086803	196	0.0923
TCGA-DU-6542-01A-11D-1892-01	1	161088460	161103215	22	0.497
TCGA-DU-6542-01A-11D-1892-01	1	161103474	161531953	393	0.0505
TCGA-DU-6542-01A-11D-1892-01	1	161542676	161633308	88	0.5227
TCGA-DU-6542-01A-11D-1892-01	1	161635915	161713954	72	0.0705
TCGA-DU-6542-01A-11D-1892-01	1	161714068	161733144	16	0.5088
TCGA-DU-6542-01A-11D-1892-01	1	161738730	162039079	185	0.085
TCGA-DU-6542-01A-11D-1892-01	1	162041297	162052120	12	0.7187
TCGA-DU-6542-01A-11D-1892-01	1	162052256	162428373	247	0.0705
TCGA-DU-6542-01A-11D-1892-01	1	162429118	162474347	27	0.3658
TCGA-DU-6542-01A-11D-1892-01	1	162474363	162533791	39	0.0286
TCGA-DU-6542-01A-11D-1892-01	1	162534293	162537941	7	0.4889
TCGA-DU-6542-01A-11D-1892-01	1	162542226	162588424	45	0.0986
TCGA-DU-6542-01A-11D-1892-01	1	162594995	162602857	15	0.4486
TCGA-DU-6542-01A-11D-1892-01	1	162605051	163224684	516	0.0359
TCGA-DU-6542-01A-11D-1892-01	1	163224747	163247432	18	0.4326
TCGA-DU-6542-01A-11D-1892-01	1	163247454	163386035	107	0.0696
TCGA-DU-6542-01A-11D-1892-01	1	163387257	163402561	17	0.4957
TCGA-DU-6542-01A-11D-1892-01	1	163403181	163793417	450	0.0549
TCGA-DU-6542-01A-11D-1892-01	1	163797963	163811325	14	0.5426
TCGA-DU-6542-01A-11D-1892-01	1	163816633	163896873	60	-0.0083
TCGA-DU-6542-01A-11D-1892-01	1	163905888	163921475	20	0.5529
TCGA-DU-6542-01A-11D-1892-01	1	163921493	164470705	393	0.0758
TCGA-DU-6542-01A-11D-1892-01	1	164473097	164658927	134	0.4237
TCGA-DU-6542-01A-11D-1892-01	1	164659774	166120027	1122	0.0873
TCGA-DU-6542-01A-11D-1892-01	1	166129170	166149023	21	0.4126
TCGA-DU-6542-01A-11D-1892-01	1	166152036	167066212	631	0.0764
TCGA-DU-6542-01A-11D-1892-01	1	167066523	167170482	118	0.447
TCGA-DU-6542-01A-11D-1892-01	1	167176576	167483561	275	0.0554
TCGA-DU-6542-01A-11D-1892-01	1	167500598	167508390	7	1.0661
TCGA-DU-6542-01A-11D-1892-01	1	167509025	167692542	111	0.0277
TCGA-DU-6542-01A-11D-1892-01	1	167699897	167715322	10	0.5613
TCGA-DU-6542-01A-11D-1892-01	1	167718714	168161918	396	0.0562
TCGA-DU-6542-01A-11D-1892-01	1	168162620	168224585	51	0.4464
TCGA-DU-6542-01A-11D-1892-01	1	168224855	169974153	1126	0.0688
TCGA-DU-6542-01A-11D-1892-01	1	169976003	170113918	118	0.43
TCGA-DU-6542-01A-11D-1892-01	1	170114088	171145852	680	0.0958
TCGA-DU-6542-01A-11D-1892-01	1	171146501	171182326	27	0.5611
TCGA-DU-6542-01A-11D-1892-01	1	171188495	172757298	847	0.0614
TCGA-DU-6542-01A-11D-1892-01	1	172757924	172796022	25	0.4465
TCGA-DU-6542-01A-11D-1892-01	1	172798475	173492074	414	0.0795
TCGA-DU-6542-01A-11D-1892-01	1	173501003	173530888	15	0.5497
TCGA-DU-6542-01A-11D-1892-01	1	173534004	173893738	326	0.1165
TCGA-DU-6542-01A-11D-1892-01	1	173894018	173956302	59	0.4379
TCGA-DU-6542-01A-11D-1892-01	1	173956876	175243439	739	0.1054
TCGA-DU-6542-01A-11D-1892-01	1	175245088	175267779	21	0.471
