barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7879-01A-11D-2391-01	1	3208470	72384145	39078	0.0129
TCGA-HT-7879-01A-11D-2391-01	1	72388236	72426021	27	-0.7508
TCGA-HT-7879-01A-11D-2391-01	1	72430802	245880329	89188	0.0071
TCGA-HT-7879-01A-11D-2391-01	10	405240	44069760	27136	0.251
TCGA-HT-7879-01A-11D-2391-01	10	44069854	44069860	2	-2.0614
TCGA-HT-7879-01A-11D-2391-01	10	44070596	66184248	10935	0.0049
TCGA-HT-7879-01A-11D-2391-01	10	66188265	66188858	2	-1.497
TCGA-HT-7879-01A-11D-2391-01	10	66188930	76030718	5307	0.0031
TCGA-HT-7879-01A-11D-2391-01	10	76043117	76044058	2	-1.6527
TCGA-HT-7879-01A-11D-2391-01	10	76047017	112990307	22556	0.0134
TCGA-HT-7879-01A-11D-2391-01	10	112991107	113008493	12	-0.6702
TCGA-HT-7879-01A-11D-2391-01	10	113010412	113012865	3	-4.1056
TCGA-HT-7879-01A-11D-2391-01	10	113013156	118496745	3813	-0.7073
TCGA-HT-7879-01A-11D-2391-01	10	118496889	118497209	2	-4.1711
TCGA-HT-7879-01A-11D-2391-01	10	118497768	135075077	10558	-0.7075
TCGA-HT-7879-01A-11D-2391-01	11	446120	38999193	24202	0.0179
TCGA-HT-7879-01A-11D-2391-01	11	39001891	39003405	2	-1.7086
TCGA-HT-7879-01A-11D-2391-01	11	39003983	45753759	4551	0.019
TCGA-HT-7879-01A-11D-2391-01	11	45758340	45799542	18	-0.5669
TCGA-HT-7879-01A-11D-2391-01	11	45799628	59632015	3691	0.0057
TCGA-HT-7879-01A-11D-2391-01	11	59632028	59632053	2	-1.7626
TCGA-HT-7879-01A-11D-2391-01	11	59634426	133647740	44336	0.0052
TCGA-HT-7879-01A-11D-2391-01	12	760163	8649216	4349	0.4529
TCGA-HT-7879-01A-11D-2391-01	12	8653572	13333952	2408	-0.0817
TCGA-HT-7879-01A-11D-2391-01	12	13336801	18780416	3426	0.392
TCGA-HT-7879-01A-11D-2391-01	12	18785322	37509833	9270	0.689
TCGA-HT-7879-01A-11D-2391-01	12	37514350	52773260	8181	-0.0161
TCGA-HT-7879-01A-11D-2391-01	12	52774656	52775899	2	-2.2772
TCGA-HT-7879-01A-11D-2391-01	12	52776088	131671419	45887	-0.0149
TCGA-HT-7879-01A-11D-2391-01	13	18348806	114005560	56211	-0.0163
TCGA-HT-7879-01A-11D-2391-01	14	19571208	105059083	49193	0.0315
TCGA-HT-7879-01A-11D-2391-01	15	21238778	99701830	44283	0.0133
TCGA-HT-7879-01A-11D-2391-01	16	593460	8336692	3518	0.0145
TCGA-HT-7879-01A-11D-2391-01	16	8337401	8343470	3	-1.8112
TCGA-HT-7879-01A-11D-2391-01	16	8345537	87907437	37160	0.0169
TCGA-HT-7879-01A-11D-2391-01	17	933971	78510305	36839	0.0162
TCGA-HT-7879-01A-11D-2391-01	18	319586	72888500	41001	0.0112
TCGA-HT-7879-01A-11D-2391-01	18	72888812	72889003	2	-2.1494
TCGA-HT-7879-01A-11D-2391-01	18	72890545	75210228	1384	-0.0022
TCGA-HT-7879-01A-11D-2391-01	19	235018	63570038	23863	9e-04
TCGA-HT-7879-01A-11D-2391-01	2	474222	97789865	50760	0.0125
TCGA-HT-7879-01A-11D-2391-01	2	97790551	97800982	4	-1.4466
TCGA-HT-7879-01A-11D-2391-01	2	97802360	238428892	77805	0.0139
TCGA-HT-7879-01A-11D-2391-01	2	238428964	238429076	2	-1.7845
TCGA-HT-7879-01A-11D-2391-01	2	238431539	242124735	1964	0.0198
TCGA-HT-7879-01A-11D-2391-01	20	403764	61690281	37090	0.0146
TCGA-HT-7879-01A-11D-2391-01	21	14269492	46503202	20442	-0.0219
TCGA-HT-7879-01A-11D-2391-01	22	15803930	47717016	16875	0.0158
TCGA-HT-7879-01A-11D-2391-01	3	2187571	199023074	105760	0.0029
TCGA-HT-7879-01A-11D-2391-01	4	1043934	189836143	102073	0.0077
TCGA-HT-7879-01A-11D-2391-01	5	967233	25463283	14532	-0.1546
TCGA-HT-7879-01A-11D-2391-01	5	25463898	25464382	3	-0.6761
TCGA-HT-7879-01A-11D-2391-01	5	25464473	25837920	225	0.0437
TCGA-HT-7879-01A-11D-2391-01	5	25842247	38859610	7523	0.303
TCGA-HT-7879-01A-11D-2391-01	5	38862950	65302679	12253	0.0111
TCGA-HT-7879-01A-11D-2391-01	5	65302801	71076065	2516	-0.3061
TCGA-HT-7879-01A-11D-2391-01	5	71076159	71077186	2	-2.0792
TCGA-HT-7879-01A-11D-2391-01	5	71077332	99939754	15234	-0.312
TCGA-HT-7879-01A-11D-2391-01	5	99942922	99946397	2	-1.9312
TCGA-HT-7879-01A-11D-2391-01	5	99956090	180293075	47564	-0.2972
TCGA-HT-7879-01A-11D-2391-01	6	959281	55444290	32699	0.0165
TCGA-HT-7879-01A-11D-2391-01	6	55449566	55449654	2	-1.9666
TCGA-HT-7879-01A-11D-2391-01	6	55453362	170745844	63189	0.0218
TCGA-HT-7879-01A-11D-2391-01	7	671810	98846331	50065	0.0362
TCGA-HT-7879-01A-11D-2391-01	7	98846351	98847233	3	-1.6302
