barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-8164-01A-11D-2252-01	1	61735	625470	34	0.0949
TCGA-DU-8164-01A-11D-2252-01	1	707099	15037966	7529	-0.8202
TCGA-DU-8164-01A-11D-2252-01	1	15038771	15039411	2	-3.789
TCGA-DU-8164-01A-11D-2252-01	1	15039673	15355123	275	-0.8973
TCGA-DU-8164-01A-11D-2252-01	1	15355241	15356029	2	-7.4771
TCGA-DU-8164-01A-11D-2252-01	1	15356565	25583341	6224	-0.7958
TCGA-DU-8164-01A-11D-2252-01	1	25593128	25661501	29	-0.0538
TCGA-DU-8164-01A-11D-2252-01	1	25662005	64356438	22905	-0.8181
TCGA-DU-8164-01A-11D-2252-01	1	64356558	64359324	2	-6.8324
TCGA-DU-8164-01A-11D-2252-01	1	64359353	64362273	4	-2.7488
TCGA-DU-8164-01A-11D-2252-01	1	64366659	72750353	5793	-0.8453
TCGA-DU-8164-01A-11D-2252-01	1	72756113	72763370	9	-2.8691
TCGA-DU-8164-01A-11D-2252-01	1	72768418	72811148	48	0.458
TCGA-DU-8164-01A-11D-2252-01	1	72811904	104159384	20027	-0.8639
TCGA-DU-8164-01A-11D-2252-01	1	104163499	104303403	28	-1.7509
TCGA-DU-8164-01A-11D-2252-01	1	104303501	106013376	916	-0.8346
TCGA-DU-8164-01A-11D-2252-01	1	106019205	106022375	17	-1.9572
TCGA-DU-8164-01A-11D-2252-01	1	106024055	121355881	9811	-0.843
TCGA-DU-8164-01A-11D-2252-01	1	121436219	144916995	115	-0.0464
TCGA-DU-8164-01A-11D-2252-01	1	144920927	145092711	72	-0.3742
TCGA-DU-8164-01A-11D-2252-01	1	145103080	174796405	17792	0.0759
TCGA-DU-8164-01A-11D-2252-01	1	174796556	174801840	16	-0.7113
TCGA-DU-8164-01A-11D-2252-01	1	174801854	189997739	10238	0.0505
TCGA-DU-8164-01A-11D-2252-01	1	189997930	190055752	46	-0.8624
TCGA-DU-8164-01A-11D-2252-01	1	190056555	194448234	2926	0.0292
TCGA-DU-8164-01A-11D-2252-01	1	194451411	194455018	2	2.9508
TCGA-DU-8164-01A-11D-2252-01	1	194457016	196731035	1457	0.0498
TCGA-DU-8164-01A-11D-2252-01	1	196731610	196732086	2	-1.7606
TCGA-DU-8164-01A-11D-2252-01	1	196738623	196798664	69	0.1193
TCGA-DU-8164-01A-11D-2252-01	1	196798705	196895847	85	-0.8052
TCGA-DU-8164-01A-11D-2252-01	1	196901753	215855994	12654	0.06
TCGA-DU-8164-01A-11D-2252-01	1	215858193	215862105	14	-0.97
TCGA-DU-8164-01A-11D-2252-01	1	215866009	249224388	23234	0.0529
TCGA-DU-8164-01A-11D-2252-01	10	72759	2072415	1475	0.0504
TCGA-DU-8164-01A-11D-2252-01	10	2072581	2072753	3	-1.8589
TCGA-DU-8164-01A-11D-2252-01	10	2073407	24375263	17768	0.0519
TCGA-DU-8164-01A-11D-2252-01	10	24377674	24377918	8	-1.7512
TCGA-DU-8164-01A-11D-2252-01	10	24377920	46256781	12323	0.0567
TCGA-DU-8164-01A-11D-2252-01	10	46293619	46312487	2	-1.9066
TCGA-DU-8164-01A-11D-2252-01	10	46485761	47897394	379	0.0473
TCGA-DU-8164-01A-11D-2252-01	10	47912899	47948060	3	-1.6523
TCGA-DU-8164-01A-11D-2252-01	10	47960476	49241492	309	0.0514
TCGA-DU-8164-01A-11D-2252-01	10	49270823	49287591	3	-2.17
TCGA-DU-8164-01A-11D-2252-01	10	49287603	67306276	12483	0.0443
TCGA-DU-8164-01A-11D-2252-01	10	67307923	67314446	28	-1.8971
TCGA-DU-8164-01A-11D-2252-01	10	67322795	78252851	6804	0.069
TCGA-DU-8164-01A-11D-2252-01	10	78257061	78257610	2	1.8698
TCGA-DU-8164-01A-11D-2252-01	10	78261267	135506704	39532	0.0556
TCGA-DU-8164-01A-11D-2252-01	11	198510	4970243	2480	0.0886
TCGA-DU-8164-01A-11D-2252-01	11	4970277	4976272	28	-1.8317
TCGA-DU-8164-01A-11D-2252-01	11	4976334	4976878	10	-0.721
TCGA-DU-8164-01A-11D-2252-01	11	4976892	5787405	787	0.0619
TCGA-DU-8164-01A-11D-2252-01	11	5788080	5809461	34	0.6323
TCGA-DU-8164-01A-11D-2252-01	11	5812360	18940870	9426	0.0557
TCGA-DU-8164-01A-11D-2252-01	11	18949072	18961281	41	0.7991
TCGA-DU-8164-01A-11D-2252-01	11	18961296	31393294	9112	0.0375
TCGA-DU-8164-01A-11D-2252-01	11	31394268	31397080	2	-2.3122
TCGA-DU-8164-01A-11D-2252-01	11	31398207	48598422	11529	0.054
TCGA-DU-8164-01A-11D-2252-01	11	48601434	48602676	2	-1.7766
TCGA-DU-8164-01A-11D-2252-01	11	48606318	55376634	1235	0.0592
TCGA-DU-8164-01A-11D-2252-01	11	55376654	55435127	33	-0.5666
TCGA-DU-8164-01A-11D-2252-01	11	55437719	134944770	52454	0.0568
TCGA-DU-8164-01A-11D-2252-01	12	150442	33294660	22880	0.0521
TCGA-DU-8164-01A-11D-2252-01	12	33301406	33306947	23	-0.6691
TCGA-DU-8164-01A-11D-2252-01	12	33306965	45904438	5632	0.0447
TCGA-DU-8164-01A-11D-2252-01	12	45905840	45909537	3	-2.0389
TCGA-DU-8164-01A-11D-2252-01	12	45913292	99791814	33766	0.0436
