barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-FG-6688-01A-11D-1892-01	1	3208470	69599356	37797	0.0126
TCGA-FG-6688-01A-11D-1892-01	1	69601051	69601108	2	-1.6833
TCGA-FG-6688-01A-11D-1892-01	1	69603568	200798364	61988	0.0095
TCGA-FG-6688-01A-11D-1892-01	1	200798936	203223287	1680	1.9384
TCGA-FG-6688-01A-11D-1892-01	1	203226055	245880329	27471	0.0046
TCGA-FG-6688-01A-11D-1892-01	10	405240	89433967	51970	-0.2766
TCGA-FG-6688-01A-11D-1892-01	10	89434347	90412116	734	-0.5883
TCGA-FG-6688-01A-11D-1892-01	10	90419016	107325515	9851	-0.2688
TCGA-FG-6688-01A-11D-1892-01	10	107327729	107330181	6	-1.8883
TCGA-FG-6688-01A-11D-1892-01	10	107338426	135075077	18177	-0.2795
TCGA-FG-6688-01A-11D-1892-01	11	446120	16593899	9889	0.0115
TCGA-FG-6688-01A-11D-1892-01	11	16594038	16594618	5	-1.0175
TCGA-FG-6688-01A-11D-1892-01	11	16602664	65823240	25220	0.0132
TCGA-FG-6688-01A-11D-1892-01	11	65823553	65823569	2	-1.7187
TCGA-FG-6688-01A-11D-1892-01	11	65824879	133647740	42058	0.0103
TCGA-FG-6688-01A-11D-1892-01	12	760163	131671419	73855	0.009
TCGA-FG-6688-01A-11D-1892-01	13	18348806	79876176	35529	-0.2791
TCGA-FG-6688-01A-11D-1892-01	13	79887196	114005560	21023	0.01
TCGA-FG-6688-01A-11D-1892-01	14	19571208	96682268	44957	0.0129
TCGA-FG-6688-01A-11D-1892-01	14	96683579	98797430	1580	-0.277
TCGA-FG-6688-01A-11D-1892-01	14	98798653	105059083	2844	0.0076
TCGA-FG-6688-01A-11D-1892-01	15	21238778	60414592	21732	-0.2686
TCGA-FG-6688-01A-11D-1892-01	15	60419729	99701830	22735	0.0167
TCGA-FG-6688-01A-11D-1892-01	16	593460	87907437	40817	0.0159
TCGA-FG-6688-01A-11D-1892-01	17	933971	78510305	36953	0.0115
TCGA-FG-6688-01A-11D-1892-01	18	319586	35534084	19441	0.0161
TCGA-FG-6688-01A-11D-1892-01	18	35534940	35542229	2	-1.5357
TCGA-FG-6688-01A-11D-1892-01	18	35542272	75210228	23188	0.0161
TCGA-FG-6688-01A-11D-1892-01	19	235018	63570038	23930	0.0088
TCGA-FG-6688-01A-11D-1892-01	2	474222	242124735	131162	0.0092
TCGA-FG-6688-01A-11D-1892-01	20	403764	61690281	37246	0.0141
TCGA-FG-6688-01A-11D-1892-01	21	14269492	46503202	20564	0.0141
TCGA-FG-6688-01A-11D-1892-01	22	15803930	47717016	16916	0.013
TCGA-FG-6688-01A-11D-1892-01	3	526235	199023074	106289	0.0083
TCGA-FG-6688-01A-11D-1892-01	4	1043934	64798357	35297	0.0048
TCGA-FG-6688-01A-11D-1892-01	4	64800467	64800620	2	1.6424
TCGA-FG-6688-01A-11D-1892-01	4	64803222	77385174	6251	0.0057
TCGA-FG-6688-01A-11D-1892-01	4	77392938	77397700	14	-0.7062
TCGA-FG-6688-01A-11D-1892-01	4	77401702	102354963	14345	0.0058
TCGA-FG-6688-01A-11D-1892-01	4	102355196	102357177	3	-1.3662
TCGA-FG-6688-01A-11D-1892-01	4	102359953	186875262	45422	0.0036
TCGA-FG-6688-01A-11D-1892-01	4	186875441	187370818	343	-0.2974
TCGA-FG-6688-01A-11D-1892-01	4	187372494	189836143	941	0.0183
TCGA-FG-6688-01A-11D-1892-01	5	967233	180293075	100398	0.0089
TCGA-FG-6688-01A-11D-1892-01	6	959281	170745844	96379	0.0074
TCGA-FG-6688-01A-11D-1892-01	7	671810	33160006	18203	0.4397
TCGA-FG-6688-01A-11D-1892-01	7	33162784	33163089	3	-0.9677
TCGA-FG-6688-01A-11D-1892-01	7	33167234	54528635	13817	0.2689
TCGA-FG-6688-01A-11D-1892-01	7	54529933	55260855	653	2.7099
TCGA-FG-6688-01A-11D-1892-01	7	55268399	158077879	48579	0.2408
TCGA-FG-6688-01A-11D-1892-01	8	607667	145304484	81432	0.0082
TCGA-FG-6688-01A-11D-1892-01	9	779932	135793070	66488	0.0132
TCGA-FG-6688-01A-11D-1892-01	9	135796855	135797059	2	-1.6072
TCGA-FG-6688-01A-11D-1892-01	9	135797461	140058573	1459	-0.0043
TCGA-FG-6688-01A-11D-1892-01	X	3167107	47676111	20200	0.0033
TCGA-FG-6688-01A-11D-1892-01	X	47677436	47677995	3	-1.3713
TCGA-FG-6688-01A-11D-1892-01	X	47680029	154558783	43517	6e-04
